parameters,ess,rhat,ess_per_sec
a,2947.5523996576085,1.0001834700460808,420.9586403395613
b,3439.3662817408976,1.0001117645829507,491.19769804925704
c,4571.699202399358,1.000475075429436,652.9133393886544
σ,3576.8313384116295,1.0016293100934943,510.8299540719265
