parameters,ess,rhat,ess_per_sec
a,158.5010840479119,1.0219780628014152,15.65597432318371
σm,154.63894840669144,1.0213453652941258,15.274491150404131
μ,264.10712955160136,1.0197302604858136,26.08723128719887
σ,345.9673615649425,1.0096834796671528,34.17299106726022
