parameters,ess,rhat,ess_per_sec
a,1413.1697862626884,1.0036930386591751,6.236186658294007
k,2972.3155814197194,1.0035656026954782,13.116551849094998
s0,3301.3038194327883,1.0011484151745942,14.568346304776478
σ,1004.8345902455862,1.0018346642271534,4.434241466521862
