parameters,ess,rhat,ess_per_sec
a,303.6719104837524,1.006470491817665,22.199861867369865
σm,289.27133817836045,1.0064164794854937,21.147111497796654
μ,899.2482948799775,1.0029484486957219,65.73932998610844
σ,404.2070003272921,1.006853051016574,29.549455393471167
