parameters,ess,rhat,ess_per_sec
a,6165.681128715507,1.0006427377878364,1866.691228796702
σm,6094.411640601559,1.000292185111482,1845.114029852122
μ,6927.891767749354,1.000088015853438,2097.4543650467313
σ,6286.244621585428,1.0003042274566496,1903.192437658319
