parameters,ess,rhat,ess_per_sec
a,2586.9379099032376,1.0009443913344513,15.7461678124246
k,2434.005768451153,1.0023977567304643,14.815300800116582
s0,2050.605839744811,1.0015640514094772,12.481622982194967
σ,2320.050932901924,1.0022436895344133,14.121680765122187
