parameters,ess,rhat,ess_per_sec
a,1529.8733822486554,1.0022949489387185,28.99244584309914
σm,2085.160759045118,1.0010990591724427,39.51562990913277
μ,1160.7441906165457,1.0061358460994696,21.99712307869439
σ,1437.1967791681088,1.0011724683810952,27.236142722257974
