a,b,c,σ
0.0033337664906308664,0.16293712266875526,0.0022210396849756493,0.002969790929160187
0.002484829718478664,0.17971158272959106,0.006481125630312228,0.003695796230632265
0.004347895661543995,0.22520971908769744,0.002585748553071459,0.003456844788934417
0.006637891238299112,0.043883936950775006,0.0031988482520964585,0.0033205736869367807
0.004703912875552813,0.1298890037491874,0.003959956337550597,0.0035991472681509333
0.0032842230487133074,0.09288264747343832,0.005110614305734138,0.003181085106565347
0.0036853692308914236,0.03509704856836492,0.005652486609582291,0.002827286615596044
0.0033830982971287575,0.11526321120522769,0.005531475078991608,0.004099191162960607
0.003022883265366962,0.06922563012669143,0.0055559632658382626,0.004000572409299464
0.004045101794566159,0.23151903118123962,0.004699039191884892,0.0036082980627918353
0.0035460649944106595,0.2033837067634989,0.004650557852057163,0.003646045844323579
0.00351324641193471,0.17334302753511208,0.0041226379594836975,0.0034205559437828336
0.00351324641193471,0.17334302753511208,0.0041226379594836975,0.0034205559437828336
0.005588426019315099,0.092098499648454,0.0036375834103733904,0.0036833849532878276
0.00433241294140413,0.19773830644312598,0.0029903271385617763,0.003390170904937586
0.0035714066250655033,0.13667069307429422,0.0054595595399944815,0.0034071965516205877
0.0032721563463539785,0.11414897552372977,0.004302275435156835,0.0034127314186707574
0.0043978049783946925,0.18124489010320083,0.0037532514810311992,0.003500339866452435
0.0043978049783946925,0.18124489010320083,0.0037532514810311992,0.003500339866452435
0.005965912893860186,0.07636552922573252,0.0015567479176790005,0.0034672145153923657
0.004829865400325171,0.1734145003672729,0.0018997719642430003,0.003786350505612777
0.004540248557897587,0.10698386151746662,0.002217522584841645,0.003513719292212856
0.0032929828292847943,0.14348215495007377,0.004081352304464824,0.0034887507994380753
0.003730867006634951,0.10271674378202278,0.006444499069125665,0.00328314921403288
0.004280052868834833,0.17583838741724928,0.0028852832306535546,0.0038611612140070565
0.005123152096192963,0.0654431435250471,0.0031489404738037283,0.003248535803749058
0.005559523842544508,0.12746973987015406,0.0028453702257090346,0.0033027201739475602
0.005229282572628736,0.07199976924925791,0.0032559026624050928,0.0032970494810451584
0.007315433643458523,0.07429536697653062,0.0021350437821526388,0.003927122609315865
0.006115104946544635,0.07968490384258783,0.005076112907754116,0.003862748043847292
0.006810879635717479,0.07319001905860915,0.0023997061018893933,0.003611721771087363
0.0026974341692011686,0.20039906850816125,0.004278731677945846,0.0033105165766665937
0.004152461874465228,0.16752915459865003,0.0039594051047604105,0.003751495588846358
0.0032264270189550637,0.2033963775872912,0.002080794013443762,0.003843738823918868
0.0054467883502417845,0.05749699238318374,0.003162563816618252,0.0034380533794166807
0.004552809392888927,0.058451413405544654,0.0027352914859005988,0.00340193658840524
0.0051292710481507615,0.1539482061289278,0.004213074071112274,0.0034855555075284815
0.004059599006654751,0.09957102916793899,0.002441734437796832,0.0033431058118225557
0.005287046867510257,0.06401397170409705,0.0025193885305468573,0.0037674166369392106
0.006170193900235038,0.08517370141736282,0.003747063274197192,0.0031002661548268826
0.005322572759379099,0.10464902801435254,0.002730981617030788,0.0033305477041333867
0.005684105417673924,0.12257606072729493,0.002918370204211025,0.0034855012912136823
0.0038356814379393754,0.18757535089796745,0.0048172685802563954,0.0034777982830386436
0.004061187993485432,0.11451537404606561,0.0028448362219850197,0.0034024160900389335
0.003499520555240575,0.09725971539397166,0.003452923034503646,0.0035226785284298637
0.00482561545145583,0.13483219639788147,0.004626954180506548,0.0037473049712478034
0.002402105811382744,0.16325708803103522,0.005006902414304006,0.003697170539323986
0.0035528210822245894,0.1461910727701413,0.0036854396286472935,0.0034783905925802588
0.006593973973207879,0.09800261750029118,0.0033730763819423025,0.003463277878885128
