parameters,ess,rhat,ess_per_sec
a,2522.1776197849217,1.0013334278253347,199.14548912632625
k,3728.4642064443015,1.000375699789917,294.39117303152796
s0,3344.0733978232597,1.0003292255358203,264.0405367408812
σ,3738.7732610437397,1.000305408269167,295.20515286567235
