parameters,ess,rhat,ess_per_sec
a,2303.438605952915,1.0041080396042519,61.010160401348564
k,1668.8324177246373,1.004357667532992,44.20162674413024
s0,1766.2401532788729,1.002488873134121,46.78162238852795
σ,4168.99415577218,1.000258747555781,110.42230580776533
