parameters,ess,rhat,ess_per_sec
a,612.8196869939276,1.002074103521878,2.501876702405152
σm,649.8464437438568,1.0017605710684843,2.6530408736031776
μ,1144.083523564153,1.001176181303579,4.670796278186659
σ,1174.762490901054,1.0019212655400151,4.796045181351876
