parameters,ess,rhat,ess_per_sec
a,629.29019466752,1.0044614896742725,53.62050056812543
b,572.9305125425867,1.0055365393276452,48.818209998516245
c,552.4263151789162,1.0122090244062163,47.0710902504189
σ,114.47854852667142,1.015848114037605,9.754477549989042
