parameters,ess,rhat,ess_per_sec
a,2357.0965669288867,1.0007059270214937,111.02668709038562
b,2167.546033413212,1.0007088599785312,102.09825875709902
c,2213.9434132399665,1.0015913003842813,104.28372177296121
σ,1851.053772234953,1.0026440323615318,87.19047443405336
