parameters,ess,rhat,ess_per_sec
a,88.85852255501318,1.069529774225601,10.029178617947313
k,188.87228835786786,1.0235447224524488,21.317414035876734
s0,87.50575623282087,1.0670521818828103,9.876496188805968
σ,117.52653365571938,1.0292054389155767,13.264845785069907
