parameters,ess,rhat,ess_per_sec
a,3444.7205473954436,1.0011183390684908,48.1354966588243
b,3552.8152191828367,1.0008396848708507,49.64597933545039
σ,3614.992013168707,1.001912528658642,50.514819294449744
