a,k,s0,σ
1.3354924171636258,6.513845378318681,-0.2724570666694106,5.339337216417151
0.6264526442157257,5.890961743577403,-0.15691489236968792,7.139651862386053
0.22080987652555575,6.094251934403288,0.09354199051294287,7.7407385333249445
0.3325302804550037,3.242416301690384,0.15692339282872325,6.550992538545647
0.3696593827514963,3.7621835226205733,0.35962615515837015,6.919187275102336
0.6970502804079314,9.231135702754456,0.9766913047428538,4.340436196934057
0.8360080211078302,5.683951067750089,-0.6363708354827651,5.039610341316971
0.8368817960720716,6.640102298675219,-0.5422052159965034,8.467136995769739
1.4155653538747441,4.774066355591519,0.8959641294185481,7.5871795160318545
1.224086573402247,3.2922247743159327,1.1846074341054518,5.501515033568712
2.0355997018589695,6.595660468785622,-0.2443066230753601,5.5175253424545225
0.6195347143268359,9.907310631883622,-0.12015658172109411,6.282572244731699
1.9139400694528395,3.8801263359416116,-0.43856294746807833,6.180590096490892
1.8454948155750002,4.433437711048804,-0.10645954572859395,4.884356538667893
0.3777472964145482,4.758106160063459,-0.16145448180155952,7.47932005002369
0.17508246199245356,4.434440755821771,0.3079434847208802,7.973044687119756
0.12910266165656387,5.679495359284424,-0.20232432741038764,8.666300397145879
0.7670663927274303,9.209766261957823,0.5475768083215407,6.130902891320935
1.3591775710034453,5.893443114426508,-0.8453147994186914,6.484272495952875
1.286180673075378,6.223468363977493,0.3406186586376059,5.467624297977438
0.9172673600149573,4.208591970318995,-0.614863620569821,6.286607338932399
0.7121120713561507,6.020033566399796,0.17389107723878183,6.287286169636378
0.690448208535024,7.504509645914362,-0.12236106608411035,4.119488292683923
1.3471762041628759,4.292522113529569,0.11837082316851522,7.08188533836733
2.6958864095320685,6.6181409857077185,0.03591868920567265,5.479834341787742
2.6958864095320685,6.6181409857077185,0.03591868920567265,5.479834341787742
1.1889518335955132,6.435627624503897,-1.855716431529391,7.1688381667175305
1.35224294319089,7.09643280258279,-0.695520552396669,6.391443319761384
1.3442543178916293,5.64338274463564,-0.737629950987678,4.997963798125235
0.866517833186548,5.5934195432732,0.9961098285540295,6.252325721499181
0.9064136644191575,5.690310076569256,0.9225865299003431,6.026210696391786
0.8270206912060686,7.084634075083159,0.42246003242483,6.076589679049387
0.7913688532133795,8.436186518146,1.5493625731922904,8.071404517262549
2.5640681101956226,3.485632498798303,0.23329266833431817,6.807224935957362
0.29204232871295566,3.975587770875656,-0.19132186642744387,7.393129767699186
0.3429262516706889,4.188538993768231,-0.289015578276814,6.072387171807369
0.5162883919418992,5.06666880301302,-0.1199965366867417,4.526087758474043
0.8202267899503392,4.58795723830344,-0.06460560069821852,5.993175158258273
3.127299794026191,8.506006296756679,0.42332194730338557,5.934086538435627
3.2631293258809935,7.094083771569651,0.8855569462077355,4.374359376502405
3.3493332367580475,9.053234687542561,0.6416863373137893,3.7863439106404457
3.638724596915564,10.348056805703004,0.15362827900503007,5.572291356147705
1.9985399328413342,6.237817562742265,-0.13614647406179614,4.189142209159005
1.82901623272714,7.52740421323008,0.10085021584344744,4.50042099283135
1.6248720977617943,7.325692932630868,-0.21120093899330428,5.98498639540034
