parameters,ess,rhat,ess_per_sec
a,3020.997051753821,1.0011451622097172,176.3776886824977
k,2548.9203728714933,1.0011135226639478,148.8159956137023
s0,1961.943764045928,1.0026312543090077,114.5459927630738
σ,2611.780735866442,1.0000667739670606,152.48603081891883
