parameters,ess,rhat,ess_per_sec
a,167.66791096363295,1.034665924985022,25.62554041932339
b,141.4072971687701,1.0420592907461457,21.611997121927264
c,180.44609645944274,1.0376535988495774,27.57849556158379
σ,220.8801064527341,1.0175589573928312,33.758231155851156
