a,b,c,σ
0.33490861896393126,0.2767373119607599,0.028708042377581504,0.27913161940235953
0.24977577151364433,0.3013182494063923,0.026136128089067248,0.27986504038476206
0.4058450563356865,0.14516219585545667,0.012652817589682263,0.22358156629410886
0.43864401508393963,0.17669214280916726,0.005025604988320753,0.3346479394927009
0.5980489337160403,0.08900740665699035,0.00449489136455503,0.3175109531869898
0.4707235112735685,0.16805899997953536,0.01482508535701365,0.26248835935853493
0.28699801820808396,0.35964276861084704,0.004652350811651443,0.5403637539550902
0.2482755598844783,0.3047485894716285,0.005041569811295148,0.5052282859783723
0.20478623046402547,0.36005055729113933,0.005222979518696146,0.49241729499828074
0.35297298832323715,0.18840716752020023,0.012221261261267661,0.24661427061398233
0.30670535181855557,0.23546713002616615,0.011846208497072713,0.27915468139554045
0.33615870664280917,0.258981119602698,0.01324539746556532,0.2626556435340053
0.34455080762925294,0.31488235653590957,0.00432988145663829,0.34556398079127076
0.2629166223943541,0.3389983046353891,0.012551953156970027,0.261708250329606
0.507041760176811,0.09892000810668404,0.007766781532238954,0.31297673392838415
0.4316172219759008,0.21365915519127288,0.004526461305706662,0.16073496748961902
0.45417898013169955,0.19155286774694077,0.007600234185034112,0.1616889698305842
0.49350954794582796,0.09831414550467456,0.009495873926974294,0.3365319304675921
0.33310646903753677,0.14242580159514096,0.015413656838914923,0.24181616773318115
0.3952540916882253,0.17373129841157794,0.01887416705285242,0.2169057544174946
0.3952540916882253,0.17373129841157794,0.01887416705285242,0.2169057544174946
0.5106311005353515,0.16868868312023497,0.004330450027222582,0.4104640748395237
0.5160977309689301,0.10300631326337979,0.015041308023015901,0.2881149877871264
0.5249861135714263,0.12142652453449695,0.023686705805899794,0.2970972996852042
0.4203796518204103,0.18754856088324728,0.007355322868735519,0.30334127257665155
0.4685348411579344,0.1487901079368802,0.017217866707564675,0.3099857210780951
0.4487711649709176,0.15713325837437855,0.003529715800424543,0.33435472415244644
0.5740014048456775,0.15888382028719955,0.00457442970334279,0.3562609627382269
0.3034202754729325,0.22340651145922916,0.00874250809591154,0.30777114649574006
0.44606279265058163,0.11158430935704594,0.008039763629627583,0.2254313775606389
0.4211961420072708,0.2052306377005791,0.02637293069827792,0.41916927569120616
0.2531861996181431,0.36368295761096536,0.028324220085632616,0.20286173007865593
0.2531861996181431,0.36368295761096536,0.028324220085632616,0.20286173007865593
0.2531861996181431,0.36368295761096536,0.028324220085632616,0.20286173007865593
0.2997496830556489,0.3299347200938321,0.015740521877476696,0.21451437936749085
0.28231328211391843,0.30088128010101406,0.005619197358249846,0.16935670898478242
0.27688350209429374,0.32078492702229516,0.009111653415021775,0.16358492217810544
0.2991173371546639,0.2236737598080364,0.013764693450020382,0.17420364604705485
0.3513975493330414,0.22143477478595164,0.01263981009302416,0.20877852299006386
0.3245848602264189,0.21321979190684376,0.01159254212408907,0.23989915708996296
0.3268430460487687,0.25838252767320224,0.007584473421937607,0.28318470527875356
0.3520203714747093,0.23628753171823386,0.021096628582858462,0.18024976018300884
0.3520203714747093,0.23628753171823386,0.021096628582858462,0.18024976018300884
0.4104029735822814,0.18802860345662334,0.012251223003945934,0.42961820166621134
0.5383642468793003,0.14015975989864873,0.012618736687386804,0.3653202536604451
0.6559540211428638,0.14581969471951145,0.016629435540369338,0.3503217960185287
