a,k,s0,σ
2.138593488929258,1.028646178859701,4.439811098917011,0.04237352943313657
2.8882648131132944,1.0100058055204704,4.229043133516827,0.03435807266377109
2.053417228120839,0.9758320397915596,4.20691036670388,0.03546153246777196
3.5169689362413075,0.9866744683366019,4.664103224166526,0.037237972597502514
3.0297930100296657,0.9843838654943668,4.06629917251974,0.03814581262991279
1.5297379225622103,0.9909816048649158,3.6107885284745183,0.037494351981092924
2.6572838394477047,0.9754414789824787,4.139554713479308,0.03935171982551716
2.7200818555543194,0.9710930284963905,4.022659990521635,0.03675659086264266
2.554350349393844,0.9846904704034506,3.7623597120330645,0.040808032956684594
1.4639252344876603,1.0201663158355059,3.4945036125288365,0.03540152148696163
1.3641349157921934,1.0189708948652731,4.166818635092557,0.03602611871523253
1.4522564243297211,1.0062693478107474,3.475450591890649,0.04334532095608198
1.3104119532484533,1.002235217037645,4.080797746876279,0.04263875528545189
0.7960751997611913,0.9926408782171439,3.2379151341519545,0.03791315660791858
0.9673474314270669,0.9814610387852883,2.7810705718879625,0.03892295640433606
2.2377140008996714,0.9863072522051789,4.334173933542898,0.03779475121326789
1.5184358439602421,1.0158944726746089,3.7403592954756584,0.03763032077316765
2.706979144042013,1.0102201576249101,3.8508131585483856,0.03910175765350351
2.1924258058348944,1.0133504275893346,4.368458423080561,0.039733109923834505
2.2108141426414054,1.0089851118387165,4.377858029333433,0.038165681052386956
2.961758352357807,1.008512965901026,4.217642496195753,0.03751120177382957
2.3856541228870674,1.0043061290771838,3.983574342453136,0.038669595031449316
2.3667918043755574,1.0014255739460394,4.230833607558781,0.03866176725384976
1.7846243110657038,1.0014916029008576,4.117243837094977,0.03950587654186608
1.6416462665894178,1.0043762263122575,3.7750811219936544,0.03559605264992563
1.7247781937796869,0.9962679635961852,4.152874403310812,0.036581106122230984
2.653307158669344,1.0235380435690626,4.246244868343453,0.03992719561649782
2.822379585362586,0.9818380808289686,4.162503373699033,0.042238396397337154
2.4337230036224478,1.0293413279459829,4.177193824362263,0.04054573954533049
3.8923875735512103,1.0256240587439895,4.608472717989473,0.040949156922275666
2.976917009518115,0.9883552876215217,4.389089815205618,0.04086815985957411
3.0832119720076476,0.9789412005716316,4.4916562662986195,0.04090539718386939
2.829802258523397,0.9840172677337542,4.422116168144534,0.03375566408578318
2.4848044746518756,0.9918699648154454,4.1174912844643075,0.03311811265761312
3.0227877040364737,1.0131052316793838,4.426057629572599,0.04032793180094877
1.7975388562115011,0.975390269753416,4.0349189976319355,0.041130651943870326
3.3799638527783475,0.9933660720438798,4.503907606289436,0.03822645197089814
0.9799122978680764,0.992028568183047,3.1255302863918817,0.038352419461087375
1.552393165065483,0.9853928478258296,4.015913063174258,0.04004515181604855
1.258952664658473,0.992276472379898,3.6753689998974117,0.035925037396847374
1.5906826706842476,1.00260118703563,4.068010852501402,0.03753451428096213
1.821417007029641,1.0305340992656582,4.132823500451074,0.040582685701265525
2.135381690358293,1.0046941538586072,4.334569155792351,0.04289794649824794
0.7669643115486016,1.0035399826770264,3.254078055630182,0.037939541739728584
0.7988876081373723,1.0061678046965237,2.8464769387359548,0.039305086854089455
2.677772757930367,1.0156887543748914,4.339557369739685,0.033435050599159105
3.5632412725247407,1.0080501346400654,4.5020730282730765,0.037398962467439914
2.506677985445639,1.008202711589027,4.288076021433172,0.035940714234086055
1.9523013614060156,1.0103116913788281,3.9199061681347254,0.03659341218986202
1.4620976925291258,1.0234246874519348,4.101896269461079,0.03836233636300805
1.2865793646983705,1.0067938232237275,3.849157789271413,0.039030306239370816
1.3264182558310413,0.9744018478910261,3.275981822347889,0.03561604385771062
1.6480179459224293,0.9700278832098371,3.1344922375137707,0.03542817634521277
1.5192400996305102,0.9697098040955385,3.744999826207565,0.0363653613861022
17.688589110813016,1.0046727426345279,4.917645445265441,0.0479446780591891
17.688589110813016,1.0046727426345279,4.917645445265441,0.0479446780591891
17.688589110813016,1.0046727426345279,4.917645445265441,0.0479446780591891
4.129345439891581,0.9894921370574477,4.6710951183820155,0.035042634263490094
1.8934368606710752,0.989789124583774,4.280910777231854,0.03456862953608101
2.5529751037910517,0.9944724468590724,3.790813410578941,0.03592963876001534
3.2260131257495277,0.9955699894868764,3.830996947440765,0.03676633318759851
2.4782410637825825,0.9947249568151066,3.8330162968956696,0.03544920281862895
1.4502206725695892,0.9905829238181647,3.5674621632502754,0.03473146347930864
1.3869701300061792,0.9890796385090532,3.481089488767816,0.03363785766600441
3.51594519754315,0.9909711742103178,4.44840159569301,0.03565374052134822
3.862713245192028,0.9950451720422726,4.4991971145388385,0.035862876448802816
1.4310302028543243,1.0110827481395104,3.7970792273565914,0.03411048172431216
1.6604702376336167,1.0076009815919222,3.5871412189269725,0.04071496763960568
2.0819651846899796,1.010837128642035,3.180045370991534,0.04093858454580395
1.0816100859256323,0.9623063938846614,2.6006728894428868,0.03358835835265232
1.4197305581510924,0.9808178977782348,3.390411572135812,0.03363350166918531
1.9185492335790186,0.9893081880391742,4.124210624743839,0.03552598668771603
2.6733000350672413,1.0349957206370097,4.538949609413267,0.04501225615920348
1.766297958470638,1.033432108487586,4.2653102078438,0.041364103860154405
2.5553762139538083,1.0413660362998107,4.535571725369964,0.04158309074349739
1.7793259721338628,1.0384649170042066,4.06273381823772,0.042180106307781656
1.956807067442743,1.0395391219989023,4.1699288550164795,0.042055901971723056
2.720917092229966,1.029584352577697,4.412721832828413,0.04274857482176039
1.861159080187816,1.0115487540709769,4.090067370193884,0.04211432323697506
4.05092621941717,0.9891335736927344,4.404070191504428,0.04059923802669427
2.950693390638841,0.9906799815401378,4.165692681993819,0.039795079531396056
2.9313176446660063,0.9906926512119021,4.168592455243637,0.039747532906770966
1.8062491416604338,0.9999294388276909,3.6580497441271276,0.042500835994587524
2.149315718243216,1.0315411467564446,3.979325962722734,0.03996401752611389
2.5146400636742614,1.0343336942410102,4.336837401548127,0.03772760417022919
3.054355680158571,1.0327046682372614,4.645197787309725,0.03807586491730147
3.17111633132934,1.0330020345461246,4.527616948320525,0.03805204654547429
3.021587630547568,1.0403747923503563,4.452231189433885,0.04048593423200225
3.600359017768919,1.018901932749962,4.504546181477048,0.03414495896465019
3.717588807653281,1.0122527764657785,4.580732211634046,0.034375988909600495
4.163241190855474,1.0116451765139587,4.565968265525617,0.03020904056964395
4.043972602566543,1.0109883522167262,4.673607558198885,0.030019768703903885
3.7522800340254427,1.0110844966883812,4.6439977574750015,0.02951599587719827
1.2293521622774661,1.0026212165314266,3.701230363696936,0.032640095268307634
1.1777640835408931,1.001103464260681,3.4652864070903893,0.03316522513287597
3.1146488820770286,1.009583661205844,4.437777949295542,0.03271963308973173
1.8124588782086535,1.0137586158865128,4.079597269842463,0.03536614728882289
1.1710259833321108,0.9948519777420666,3.3968806846905437,0.03619649830325436
0.8752482917181557,0.9931889054271161,3.3619949486944787,0.041822822515644016
1.9924159583323264,1.0026453146243473,4.275536808360336,0.04024500439268339
1.2033486024305566,1.0033925023513126,3.331591881959171,0.04032354224346406
1.2407869767700361,0.9993654435861089,3.753060861764757,0.04120104585815306
1.1855339651185632,0.9995931584247688,3.854640447503095,0.04101119818684708
1.8660423220384816,0.9959346341167064,3.8735257933890677,0.03536076826243918
1.737187840948456,0.9964552550353745,4.094813215620808,0.03516852627160739
0.8992312634337439,0.9990968999581615,3.3199541863464797,0.03437399304458227
1.7854386508340947,0.9932279242450067,4.027073685398843,0.03273106577672703
2.858659608027326,0.9923264239515325,4.364459602153545,0.03321179876758939
2.319944593052866,0.9822937192672271,3.9599619370196932,0.03670125798515831
2.5322368856937314,0.9955718302655536,4.095733078542061,0.039827972632995784
2.6153321687824334,0.9962614902607906,4.481614924049402,0.040046608994012176
1.7975634891279437,1.0202417285175733,4.272048452331334,0.04036745145088085
4.286372105350724,1.0065372050949923,4.500349462433707,0.0406923091963421
4.286372105350724,1.0065372050949923,4.500349462433707,0.0406923091963421
4.930877768932463,1.0055877110810543,4.685094454089961,0.0411543740416773
4.930877768932463,1.0055877110810543,4.685094454089961,0.0411543740416773
4.86481840771138,1.0049990736880294,4.741157980057412,0.04124166984783689
4.7991917207829005,1.0043137547105137,4.544745436354216,0.041026028102040216
4.668945454379164,1.0036872956341374,4.737691097317352,0.04125548262300403
4.668945454379164,1.0036872956341374,4.737691097317352,0.04125548262300403
4.617994639253439,1.0042964713012172,4.649500061449398,0.04123504639312745
4.5495334910804,1.002245006081171,4.46876043719991,0.04067027376721145
3.950956665665632,1.0040503875723257,4.576973513379302,0.040925653067713334
4.511054623491952,1.0003225428317672,4.629195401519377,0.04335556013017928
4.511054623491952,1.0003225428317672,4.629195401519377,0.04335556013017928
4.840634039250973,1.0001019532736848,4.696266419015952,0.042322072142595216
4.797552008844142,0.9994029617360263,4.509791166701098,0.04222367120943173
4.576223923454574,0.9958056539764885,4.532629592763672,0.041965388541425
2.1989218399486465,1.0234024662202126,4.167920004735145,0.0360501999553883
2.488564948635369,0.9965526222889807,4.458236496519304,0.03567318066309473
2.5167030406407935,0.9963657836529254,4.2402880729899834,0.035620511782916614
2.170414095603241,0.9951760578911197,4.061461755715992,0.035941225324727995
2.808301469715009,1.0088197596438349,4.347053241325121,0.036287216614309996
1.579854396709397,0.9827624388206968,3.88862994799878,0.0356038017253366
2.757273020530818,0.9895582979854514,4.147370686554684,0.032529700139928557
2.080580487868766,1.0123426162593725,3.9385727090262455,0.034873433385888414
1.7146072731482112,0.993049392258827,3.664442174403861,0.03448908265703627
1.4729152341683738,0.9973285323279579,3.6173595371999525,0.03446417457641006
2.225335233564257,1.0019126893503834,4.214309148860322,0.0328838004271921
1.105951877844163,1.0142384626700536,3.0510400046724935,0.04050202962145609
0.9893912067499376,1.0077164743875877,3.6522082960146207,0.03842250774101731
1.2643392586903803,1.0021517396487503,3.684351955001156,0.03183107402386424
2.568824798744109,1.0248763852217064,4.3807289876380295,0.03137165151200836
1.7391286299739053,1.0241812045002687,4.08214069941999,0.03004645455066499
2.3251532569117828,1.0176726781385983,4.234584501784587,0.030669085396874383
2.155217771526298,1.017683340550331,4.167384216504233,0.032780228802163934
1.330239815304903,1.010884203451928,3.822540028349135,0.031099022181121365
1.7826458935913467,1.03601406979931,3.9995698305283,0.04116848259655484
1.7322056729871134,1.0363712359832655,4.187009227859553,0.04132577815196532
1.9098298850199158,1.0337102703411138,3.9865744237526672,0.04224890791407651
2.410862254459447,1.034370330125705,4.363615142308851,0.04225949727697025
4.054088452326997,1.014214988770596,4.558506858508229,0.043258370274852256
3.5812558115946356,1.0202943408442826,4.58053486042181,0.03666638294888324
1.7550642297132644,1.0370300994144543,4.221645813214362,0.038466825448331174
3.2784052378966724,1.043699299330929,4.412746071055916,0.04048536923442258
0.9346774929072127,0.9677674937472495,3.007031281677157,0.036383400582963354
0.6912760881703076,0.9676321810044145,2.4118342612045156,0.035688188467771095
0.4610705389872209,1.014081073203354,2.093049586021093,0.0349541312681378
0.6337116100899816,1.0107329013246091,2.2515054240451313,0.03568588328070122
3.1083090684381784,1.0071946595697803,4.358200996586896,0.03851421743152246
2.969626534208927,1.0011691203239803,4.351184313723712,0.03616036358921337
3.26274096734819,0.9889934983206952,4.411510907834036,0.03688847647449647
3.730770100618034,0.989838348956487,4.305387181973304,0.03748517996911504
2.1809456023660703,1.0102784114392045,4.378418225683687,0.042967813733394686
