parameters,ess,rhat,ess_per_sec
a,2842.327978932516,1.0020654200736558,734.0723086086044
b,2704.371158592953,1.0019640585031724,698.4429645126429
c,4540.949207096987,1.0013022616764682,1172.7658076180237
σ,4201.5246661176825,1.0009639514531556,1085.1045108775006
