parameters,ess,rhat,ess_per_sec
a,4707.117083695506,1.0004848472869556,474.36431358414853
b,2624.286678579398,1.0007702951800408,264.4650487331853
σ,1962.6229243334556,1.0007438366005519,197.7852387718891
