parameters,ess,rhat,ess_per_sec
a,4328.06936663865,1.0008014651645336,608.9011489362198
b,4676.156726798054,1.000656054577528,657.8723588629789
σ,4464.377326872732,1.0007087496123697,628.0778456489494
