parameters,ess,rhat,ess_per_sec
a,2623.340788063444,1.0022417576863119,482.5866056040184
b,2613.647981213992,1.001697056381895,480.80352855297866
σ,1945.0699651504935,1.0013035033533046,357.8127235376184
