parameters,ess,rhat,ess_per_sec
a,704.6169534869521,1.0039379162398043,7.967535319179429
σm,843.2459304196848,1.0046165078175404,9.53509804174414
μ,976.8942965977121,1.0035562760824617,11.046341948954183
σ,1034.1367261135897,1.0009934488305052,11.693617148147696
