parameters,ess,rhat,ess_per_sec
a,2453.4019549086106,1.0016968001191748,188.1154696295515
b,2809.939042510004,1.0011772289004335,215.453077941267
c,3675.5228243707634,1.0020846365110967,281.82202303103537
σ,3570.3383298730905,1.0014228285829496,273.75696441290376
