parameters,ess,rhat,ess_per_sec
a,3932.112649315872,1.000108702326376,26.824795506469776
b,3704.9559751363586,1.0004959680555656,25.275137122736695
c,4691.928167403063,1.000797220210222,32.00824209436888
σ,4417.21778784161,1.0011057129839203,30.13417326357819
