parameters,ess,rhat,ess_per_sec
a,298.9857567295993,1.013691809769596,33.194821442167125
b,271.9766480340752,1.014501498663497,30.196141671375063
c,409.20989859345264,1.0103188443894104,45.432430175802445
σ,783.0356948002293,1.010519171163327,86.93634892863653
