parameters,ess,rhat,ess_per_sec
a,2118.4723931728627,1.0022286628903647,12.165130916389764
b,2297.702703936118,1.0027680686538911,13.194344325847824
c,2452.7181815550625,1.001042374722859,14.08450630547919
σ,2760.4259414323446,1.0022041720347448,15.851489531203349
