parameters,ess,rhat,ess_per_sec
a,4672.460668456084,1.0007777868973242,583.1828093429959
k,5523.066363206549,1.0002775067242102,689.3492714935782
s0,4796.065527609076,1.0009369037726816,598.6102755378276
σ,5359.487163851604,1.0000488972495127,668.932496736346
