parameters,ess,rhat,ess_per_sec
a,2261.656239838057,1.0036643467666377,478.55612353746443
σm,1617.8542117620163,1.004519589827372,342.3305568688143
μ,2048.3013177203115,1.002639129238949,433.41119714775954
σ,3738.96399502221,1.0006784285307844,791.1476925565404
