c,σ
10.697335637368287,0.9982587737861445
10.395550442923664,0.9979240654318734
10.99797161670557,0.9940545773239337
11.095977754128322,0.9948869570544867
11.455654196133223,0.997766259659653
10.281185830391864,0.9949301966345008
10.5449866586012,0.9943783397719195
10.5449866586012,0.9943783397719195
10.5449866586012,0.9943783397719195
10.368443072445512,0.9989744466076752
11.080072625123494,0.9911793711155163
10.338135693602478,0.9987578259490993
11.007097927313138,0.9996690175778844
11.1020169784505,0.9961835814892012
10.705293679600098,0.9972257653023293
10.670238578002005,0.9952768252847769
10.794849338785639,0.9980710082399896
10.944024574471452,0.9984226892807211
10.91015979861038,0.9995121504294012
10.54449959070698,0.9979863962980765
10.718183441717725,0.9989762792223216
10.270831488252853,0.9958687021217232
10.270831488252853,0.9958687021217232
10.174481746685181,0.9995881258536555
10.520572307884077,0.9993912811690258
9.7819960550417,0.9945000383444941
10.578348149773483,0.9987370716023716
10.61833242897412,0.991767125865046
10.695741684909997,0.9983589805216521
10.260243803609987,0.9982841970431496
10.83043059549922,0.9968337275646546
11.447630646944127,0.9969070992508893
10.886694901373033,0.9982007562433095
10.282672203630591,0.9990206961590925
10.953683075070252,0.9949946691262268
10.22963644642871,0.9914797583768878
11.088479952333255,0.9993084570431278
11.225519454839253,0.9953364838510338
10.196285070586125,0.9976631569425767
9.914345309363316,0.9986001595095496
10.797455841491892,0.9998654563315352
10.258898031805595,0.9988903455759544
11.188231063633587,0.9940718005756436
11.188231063633587,0.9940718005756436
10.29692799839504,0.9990309782497517
10.847316182288019,0.9991390844297826
11.42141621229102,0.9960081055173802
11.42141621229102,0.9960081055173802
9.874165056770712,0.9967077672920067
9.874165056770712,0.9967077672920067
10.443487844767775,0.9997515636551748
10.075432224797174,0.9849910848389157
10.075432224797174,0.9849910848389157
11.403907081719549,0.9991358527649591
10.169799012368745,0.9980862366320593
11.36104707077927,0.9967243202008709
10.988301205280683,0.9992282213925517
10.554359602022243,0.987166254905345
10.551116006006392,0.9962721309261553
9.840550460095985,0.9964943162168556
9.840550460095985,0.9964943162168556
10.428450080443342,0.9811278011566245
10.428450080443342,0.9811278011566245
11.077680029426876,0.9998345144860077
10.907242753151499,0.9999460395643435
10.577551934815993,0.9999219497279411
10.66410595118334,0.9850843089088999
10.852431146120976,0.994757327372975
10.751755264684805,0.9905465661034862
10.751755264684805,0.9905465661034862
10.442631244816736,0.9853514636218227
10.757904914500436,0.9987242258199943
10.678457242616647,0.9974745812597726
11.119773717881547,0.9891519384281151
11.071971757566052,0.9992620730232785
10.75280686903477,0.9990809550363784
10.889128129907814,0.9932715419154465
10.36261383475488,0.991952252017804
10.491013552982375,0.9877246206905117
11.031484481845856,0.9962782891791231
9.847229138979342,0.9981445299504923
9.530226062601253,0.9984610904683809
9.456795323040911,0.9992786094349867
10.781619077751374,0.9910515007824839
10.829583083637168,0.9951364295059614
10.829583083637168,0.9951364295059614
10.785211721785641,0.9940581989542246
11.086661051764871,0.9928696001587263
11.086661051764871,0.9928696001587263
11.086661051764871,0.9928696001587263
10.388973182022433,0.9997892821281603
10.267998343921876,0.9986283698658482
10.333527950299953,0.999756397969389
10.468970772800178,0.9997469381602916
11.018983636060588,0.9831871000304848
10.923868742452077,0.9994630449648174
9.911388507376985,0.9986656030675045
11.353073600973044,0.9986059323365571
10.314478955119927,0.9943407042857235
10.884438184626397,0.9991996848579074
10.217676446806783,0.9968271477857605
11.043848170435393,0.9957389466701063
10.302603504222716,0.9973929608004495
10.302603504222716,0.9973929608004495
10.574687875367545,0.9975539129679376
11.068939675685755,0.9981977975462779
10.827191249173653,0.9931952885002279
9.843215974136436,0.9849703938283856
10.231208850330212,0.9918440907251787
10.000665004321407,0.9924943305007056
10.833148531175324,0.998294197356383
11.437471149501066,0.9931553328533277
11.437471149501066,0.9931553328533277
10.836404610024534,0.9991744049471781
11.046508711360827,0.9969283281020974
10.456265810872598,0.9982281816679464
10.772591599268445,0.9933873283719161
10.650102457306822,0.998265804971081
9.72752148953283,0.9923892621728366
9.76011312074461,0.9948743067305049
10.111455183006568,0.995190228596855
11.12935924134577,0.9972439657260023
11.430599225859755,0.9975665848509412
10.690815087216125,0.9951268481341361
10.794507992895108,0.9992585334221802
10.78821040491397,0.9990292708117655
10.599131261081101,0.994576331852523
10.655026005794108,0.9956583271530971
10.655026005794108,0.9956583271530971
10.456286810988423,0.9978421448263086
10.567237975596724,0.9979349328462293
10.45424697317655,0.9939572548929132
10.705328358455391,0.9992680830671934
10.766365793134506,0.9906348891549407
10.267181062789472,0.997176674600813
10.267181062789472,0.997176674600813
