parameters,ess,rhat,ess_per_sec
a,2681.233057748072,1.0012576170245613,55.27517796911935
σm,2669.4242220681535,1.0015800677614035,55.03173195761753
μ,3298.296510812289,1.0005465444165667,67.99629972606611
σ,2093.6414777155483,1.0016217506441776,43.1616360054332
