parameters,ess,rhat,ess_per_sec
a,3538.1899359892354,1.0007485144859407,53.22907637901093
b,4107.039222033897,1.0008163255137539,61.78693297880124
c,3626.1187827475974,1.000582767490773,54.55189154289235
σ,4770.974624514035,0.9998692595013906,71.7752798139645
