parameters,ess,rhat,ess_per_sec
a,1766.6860291761623,1.0024415031231495,53.74113369763832
σm,1624.111881373427,1.0033745348928709,49.40414556711769
μ,2497.5504682192272,1.0017025418967946,75.97342788280181
σ,1755.4661181942292,1.0045506704128573,53.39983324798409
