parameters,ess,rhat,ess_per_sec
a,1296.6338813698053,1.0022760030679265,72.80369912239222
b,1123.9580622522124,1.0016987116642002,63.10825728535724
c,1053.6249451007939,1.002370412235077,59.15917715332925
σ,1176.5652021898968,1.0029150769079584,66.06205514822554
