parameters,ess,rhat,ess_per_sec
a,2033.3091111164224,1.0024269723611163,5.547637799825445
b,2378.1138262295626,1.0016055849963195,6.488395730167585
c,2123.0559707339066,1.0022479125023995,5.792501243414803
σ,3286.530491333018,1.0008864080476059,8.966900646988737
