parameters,ess,rhat,ess_per_sec
a,1612.8397477303486,1.0034653854484794,77.74595072211851
k,1970.5521417555547,1.001674913676671,94.98925725502794
s0,1624.088522476207,1.001680067067538,78.28819100873497
σ,2153.1296678867648,1.0020836751318722,103.79029490897878
