parameters,ess,rhat,ess_per_sec
a,4949.446868500825,0.9998695348392302,357.1287155278754
b,3304.9839480991054,1.001166663511159,238.47203608479006
σ,3261.6041223810053,1.0019937871314597,235.34195269362908
