parameters,ess,rhat,ess_per_sec
a,1805.517217387926,1.0017770032629603,189.19807370721222
b,1850.1849644774104,1.001287830573552,193.87875557763917
c,3320.131902230446,1.0010639178347809,347.9128054312529
σ,1792.8626368941614,1.00080496145748,187.87201476413722
