a,σm,µ,σ
805.6976295238409,19.769792739251315,27.489620120897293,0.9963442952192118
827.9320784094257,19.743957444919808,28.017374824848943,0.990858302868303
726.590987013076,17.513102638035164,27.94202353056594,0.9579569610906704
743.1118768877097,16.941732816982118,26.00472799338366,0.9819961133154742
714.962226264362,16.659055935693225,25.018541606148077,0.9830319587596964
751.8365640998687,17.098565138883366,25.169049050262558,0.9792945797937513
765.316511452502,16.367207152436002,24.54806064800146,0.9863622245094837
745.6373979265228,18.513579184929156,24.48120631527518,0.9885140216535148
729.3890549600709,15.513218642447,25.062418839656864,0.9155870453945931
765.6560551195165,17.162021080183482,26.5098081182071,0.9891455634833888
718.7730915329461,17.931451186466944,26.974525168138218,0.9913942041994515
697.7750382972351,15.233039654855821,24.916394044754654,0.9909246219818114
679.7938780467967,14.267570147377123,24.34236458541296,0.9390345442466804
794.9428390809248,19.758929302062583,26.254479534885945,0.989805867802388
726.8853676258186,16.7283871793599,26.131158043520312,0.9159914910536995
726.8853676258186,16.7283871793599,26.131158043520312,0.9159914910536995
736.6627846822906,15.588069794861868,24.74625990573596,0.9531244216145632
726.1210684030497,18.19968198295521,26.24313716442824,0.9140854206305724
770.19650238631,19.181432006602087,26.131478302459413,0.9486385134123451
762.592909888597,18.561443052797852,26.36118425654387,0.9167128720146914
773.1539444393117,17.596292403729727,27.382825029432354,0.9779743485652004
758.9110146500316,18.717092137545524,28.071593143422405,0.8899271658602296
761.7946232657315,17.385129055604732,27.15341187825796,0.947253690774531
757.9487503044285,17.231852135201265,24.880585351248325,0.9365498406374891
711.5280769065084,16.905218869638023,24.783115750352973,0.8251137192541933
700.5547876644035,16.433977818985937,25.8478839589848,0.9483768665633057
773.6481049482385,16.876075362821716,25.645472875189736,0.9401592374455852
731.6432148984275,17.584192324619767,25.976240898908106,0.9146721552623853
706.9211715155586,16.194381925545166,25.30771906142404,0.9628904453365102
726.22339882157,16.409616469406892,25.427287560242064,0.9188634457988396
726.22339882157,16.409616469406892,25.427287560242064,0.9188634457988396
679.4408992576989,14.96365220175726,25.775613500786353,0.9986171958241874
755.3285936656757,18.010690169736545,25.407286190888897,0.9124409647047462
745.5700754648395,17.9990453552984,26.69162845465882,0.9540259821938037
716.3788609842563,15.976221911792868,26.52321376340412,0.9665235945505366
712.9339579459726,16.14683271262327,26.896908759869213,0.947468758602407
687.3490997125473,16.163826118269878,25.620723058556102,0.9717681805809831
699.218039328428,15.297046127420256,25.415580576042377,0.9412226741953311
716.3411592747075,17.04959265297404,26.410910270095144,0.9538884865809959
666.7337151052578,14.574570159143144,24.29427225531332,0.9785732608291157
777.6466092038117,18.556407571199056,26.90760843492668,0.9672025554681745
715.3255433059564,16.148805749181143,25.18841735306473,0.9247467722871049
686.916372853458,15.687517579040469,25.657251152853433,0.966907310669549
684.4232252831675,15.62115056414975,24.13597119738573,0.9146714704241665
688.8071487391472,15.260050784910417,25.161196741671112,0.9217431515402649
688.8071487391472,15.260050784910417,25.161196741671112,0.9217431515402649
680.0043660173835,14.867042105183494,24.485665106066122,0.9082068102746128
691.0794947997721,16.992131970790076,25.5918526032645,0.9309512058854735
704.4495018916712,15.541365325843392,25.385935825744653,0.98573901723639
743.9655517762459,18.162469531095482,26.2304806860217,0.9810025926880382
741.6652775915425,16.494261990540423,26.096858359150573,0.9660333402788035
704.6348767927375,15.373319403646398,24.385535219521614,0.9281225948744819
696.2270636866281,16.183183554364106,25.21542432027548,0.9952548363005871
738.9461906811224,16.90545081850268,25.245342858982134,0.8873737988269739
680.9098680338391,15.117364056727977,25.601828303235735,0.9337650074624045
707.5311431851817,15.804124350567044,25.104330230447594,0.8395031620566947
708.997654782195,16.430053227553035,26.128787336444375,0.9546835461394774
710.5813884786444,16.86801184951229,24.968327782315995,0.9564408363760571
763.4330837640688,17.330852577327192,26.2687019675883,0.945848736593069
712.0929552793444,17.117593754965036,25.821477951210714,0.9635330665173586
730.7673952539753,16.924126503661824,25.3569418609031,0.9429102100741875
733.3830308796246,16.80019290318786,26.2798266126228,0.9185537299666953
715.6935144106483,16.856153200986896,26.079782145729254,0.905973667738489
796.678080664888,18.03802101558777,25.795013333779586,0.9897682268713329
747.4541348119135,18.007273255406698,25.19345917131309,0.986440002858425
775.413380231087,18.57163853833895,25.500036304474904,0.9892907072115955
658.3380642336474,14.567665176362436,25.128729062563785,0.9240259534701507
720.3117117613893,16.47589150330597,25.629055243028603,0.9750103995471371
762.6084043422969,17.721015406107803,26.247785447534667,0.9433065830962029
753.7086484524567,18.346783706524263,24.85018547672078,0.9389778686321126
754.8080464897517,16.83394805449216,24.78965061041276,0.9751760652357951
733.0003375383217,18.345032646401712,24.175547411496943,0.9236059641181326
820.2497419857627,19.25326204068947,25.86923794133304,0.9957167400234394
813.1122958827473,20.20940609091946,25.316622020155727,0.9975362551169173
846.1664020232394,19.646005164127608,26.301098953806427,0.9937894190379091
711.0892586077565,16.803593542237003,27.048376559529494,0.9945264255450942
748.395872351001,17.230305433846837,26.9091638233699,0.9936338768514572
666.5254380077506,15.585798559291314,24.377460643128966,0.9843456747418893
818.8521598526208,18.8511400059487,25.8468114669433,0.9599793699087621
833.2778006516608,19.693092416087307,25.871440551053382,0.9075372470120051
833.8099239779815,20.749774821348463,28.00722545593558,0.9947898850692232
846.2545681693427,21.859802455827772,28.104074866498348,0.9909561091973368
889.678047276652,21.30856789753889,27.642344369003112,0.9119544808962186
843.3423610850174,21.23480979359538,29.453767747266504,0.9886390033096054
832.8607594602073,21.69002100563266,28.36362983401334,0.9921698944371213
741.4570193536593,17.463175056259217,25.15662821187268,0.8898772175250229
752.8669080947943,17.213431082111153,24.955877884615397,0.790336235704073
756.9019687852061,17.74305927937748,26.957352231384704,0.9825296244721949
776.5419563024114,18.10893095864554,25.458142626094563,0.9865737323397076
751.5074104591336,18.848328778219543,26.135516707930062,0.9903607012263109
777.2162723317099,17.555017155674186,25.957415971085453,0.9879335743295827
776.0640804092233,18.560873478501076,28.098477849531104,0.9856595486706491
753.8199261056544,18.01959352910546,27.400366725688336,0.9793532138320896
704.1017751827981,16.443179361425997,25.291815852102328,0.9630743567627916
741.1997676127191,16.257468118168852,25.355063352788285,0.9918728317439309
751.1618814112735,18.37981818501305,26.047618574373164,0.8145505323841946
759.4416616009587,19.270156696457047,25.316798302778153,0.8734118869811125
668.4226226772911,15.83938244613335,26.340629351610396,0.9809428988674724
687.8078674011974,15.843022268840114,25.148042930648366,0.9632214054211945
753.2848642759556,17.684256751199136,25.51668655302459,0.9760180571529727
753.2848642759556,17.684256751199136,25.51668655302459,0.9760180571529727
777.490454609797,18.647597081971462,25.137984536214013,0.9768370844239311
795.9504951676076,18.094543909120386,25.411661943264836,0.9643031677622038
682.8875449938052,15.032815470518356,26.051874834419777,0.9198029226138865
715.7103429537981,16.1355211033916,23.769701249989232,0.9735730675167106
757.2121733524797,18.28713047561402,26.292869434498158,0.946351147334941
703.9444603051751,15.758309657284602,27.276326257784834,0.9860239737391304
788.9765183199488,18.54100529804189,25.264090256357058,0.9601492324337135
751.4027476208646,17.508001682453656,26.23770382074829,0.9285478237772826
707.5595973255769,17.13996578413569,26.70683977069531,0.8966447199069757
698.5454695592822,17.366771351083152,26.27888350829179,0.8587330021551651
725.1428979451197,17.85323203829049,25.982320848532634,0.8834477840635998
753.6901195260609,17.76951641258183,26.926528593281695,0.9938293168111995
739.9067011855207,18.73970743484551,27.016863486880798,0.8553242794970206
791.498956350599,19.995803214919533,26.10092087011045,0.9886997143452279
794.4215734170958,19.249613190481497,27.727982405626243,0.9681551239358601
734.148421315765,17.911020039187882,26.535552757534916,0.9792325105818415
711.8775439497892,16.85928868322224,25.18755785106312,0.9642398440152294
705.9379958499184,16.46698164012469,25.98147979247623,0.8512924602521357
705.9379958499184,16.46698164012469,25.98147979247623,0.8512924602521357
748.5051172317101,16.447734513025605,25.076501535405022,0.9626871424777318
713.2033127518175,16.39111309584381,26.057921904640217,0.9716084379610843
709.4552367288122,16.445969544198903,25.005208767117047,0.8906390804358572
720.2771800598207,16.5493482888481,25.045001896218203,0.9042167358841386
690.192630349422,15.95482552331948,25.089876016876325,0.8320340059192866
690.192630349422,15.95482552331948,25.089876016876325,0.8320340059192866
745.8955158631098,17.60904550073572,25.980915797074765,0.9875129166215125
765.9684706762916,17.64793144241964,26.02552664533963,0.9906108315839462
678.2403317467413,15.225325036724996,24.838706063003162,0.8233476100682721
678.2403317467413,15.225325036724996,24.838706063003162,0.8233476100682721
696.3516600360854,15.98020155199469,25.266085682248043,0.9669164225270359
730.131174414791,16.301120330519502,27.600376825118087,0.978538380629295
725.110027168227,17.612071927850216,25.900689331390907,0.9972635148857639
818.2026281254945,18.480900601668125,26.28207692443091,0.9976829770783189
728.3973748626604,16.152486052008477,26.090252724422072,0.9938755366623212
728.3973748626604,16.152486052008477,26.090252724422072,0.9938755366623212
719.3332110670577,16.502564950824453,24.76982140422511,0.8115631659027152
717.2010278402819,16.56730670377557,24.885016264598917,0.9508464800664224
686.8499775860455,15.646518232836598,25.085019002708513,0.8778907117030283
665.5247779352321,14.513810180423233,24.577726344027965,0.995154030257498
693.9027516484908,16.014940104338635,24.075347000849973,0.9993465278111358
798.3027000467949,18.78573043443943,25.001697330564873,0.9905557198996842
799.7275410715935,18.952845980934157,24.629454891281245,0.9774835302126511
813.2241954044989,18.524314870364996,25.342745914905606,0.9805778659280902
738.015101368115,18.583075480076467,26.854676922851922,0.9864587992003127
756.4424345037238,16.56038004443817,26.983701328956606,0.9738582269059698
741.1744032999105,18.798627018641394,26.951488180202254,0.9636454222082225
803.61113566389,17.851255918961392,27.56780052409865,0.8532736280386006
804.5887913017875,19.248174364097878,27.030330847426725,0.9180457343197135
803.2126448222724,18.17982439960912,26.22009437455644,0.9509721619425031
805.7780905128835,19.865555887503803,26.032349071687655,0.8720081211540993
686.648392253172,15.108478533799609,24.000690804256397,0.9892620491338808
745.4371378453603,15.766013664321894,25.701296135415824,0.9741524939045111
724.0833818073489,16.916573230367266,26.65841243836922,0.9642898381936978
718.5115773924776,16.18549910838132,24.220270207361942,0.9673435257261115
779.2703472467908,17.582897409951496,27.1112719179203,0.9883465403796572
826.1595351421076,18.724829165773016,26.278204403353605,0.8978606128869291
746.9100596310939,18.239221541393693,27.029040833369507,0.9531632900507457
734.7311632742832,17.114107722682117,26.322757234170325,0.9310190308889434
760.4822394597971,17.294401145328944,26.16501489194091,0.9351824249526988
672.5445528867397,16.08500652591649,25.07774998881228,0.9807043387081159
640.0922106543034,14.797546507784594,25.353985259335012,0.9649660916121102
762.6670433173007,18.544189201363842,24.940202343169027,0.9624187658784602
704.9790209574419,16.237894954840154,26.396555724489048,0.9420200734293384
693.0909027528752,15.344724129973482,25.351592369387333,0.9930750438214455
678.6476827592422,15.921184121610809,25.265543774888634,0.992827790983893
745.6412646204599,16.97215460638717,27.196170850476832,0.8148854288368658
789.8471516990436,18.135791415966565,25.61833636585696,0.9848971979805728
735.0432046544497,17.67006854704202,26.98419032001453,0.7288217238445184
813.3114647880174,18.609647236295196,24.61824065395944,0.9837386552314199
692.1510605556424,16.25810201794306,26.09639374133304,0.9259812809051169
709.1789009244493,16.170705635690787,25.920100204869918,0.9406854081708459
726.7408071857697,16.428521659523312,25.301440361551442,0.9758880010012333
728.7110728275477,17.112040219971504,25.35730546205403,0.8877303098505662
707.0709231901018,16.471132804230443,25.980122533811123,0.9788733009232261
719.025692298082,16.371274093382418,25.917119088078362,0.9796145213358218
710.1621797729305,17.119335878087412,24.606236602527567,0.9832057887345728
771.6421884180318,19.24904163058104,27.456888257164156,0.8677522491648837
756.4580916331132,18.619055817744602,27.01021505814845,0.9830790104016486
689.4613764716105,15.381224494409073,23.14841259815056,0.9217878715460995
657.7820425465625,15.662752364794574,24.886766556826245,0.9675136954189524
745.9275611284497,17.082027861823377,25.551613267977917,0.9157512424709565
730.4368958157471,16.43691443856843,26.101470985337293,0.9723805795143365
755.4221051759445,16.855476039890494,25.862542417347612,0.9704406691016617
736.1028447813871,15.991695381930285,25.66466110454459,0.9138755502674022
755.631582747517,17.64099838109157,24.286322426865993,0.9664815105667168
712.0272314185531,16.89845858520227,25.019603317951386,0.9390215222846684
712.0272314185531,16.89845858520227,25.019603317951386,0.9390215222846684
744.2838057648011,17.216195832742144,25.985840211596066,0.9798975832135103
712.9807554093381,16.15965662350227,25.497041839335196,0.990017244343928
726.7413662024868,17.34180336536275,26.206167758727503,0.9736468525698982
728.611875284646,15.456100993293774,25.24747284871175,0.9549608139769378
717.4060178253236,16.975268999980628,24.695881915355102,0.9773714490218965
700.4694333584645,16.650262615763392,24.47384666345132,0.9881508260633491
768.4656601607733,16.60503273666817,26.3515756536374,0.9343414252620976
759.1267130948698,16.474328401925717,25.38745778709125,0.9738465583717347
725.2194000476486,15.280606150626582,25.50447271434564,0.960535933183738
742.9753619364903,17.7696299902049,25.18554111211327,0.8773877659558583
729.664048103934,16.49811780348939,25.894129493571075,0.9707381553118619
793.4112381673119,18.626754333359862,26.76752805641184,0.9096171250399437
760.7793291677119,18.51132773190991,26.39348948210954,0.9353533708744769
768.3259869243758,18.92781430015398,25.96639687207256,0.9416507840618431
808.5520439273524,18.606922219091377,27.05074634439051,0.9605819334574712
776.0399862472005,18.44333667481803,27.457031822048595,0.9046860961609728
804.836514721649,18.328054760094417,27.42496580043384,0.9303444870336891
722.9174273474431,16.827226693440103,24.945701242350978,0.9674410972632534
738.4720136866474,18.587458068196934,25.981804067047083,0.9290105204967386
724.4845417206708,14.957929587159727,26.018071856915917,0.891367375760384
