parameters,ess,rhat,ess_per_sec
a,1892.5847323215878,1.0051910075134793,12.67231387311238
b,2112.905270659869,1.005057770226432,14.147529733641354
c,2182.4680026562,1.0026315671241648,14.613305853819266
σ,2877.1066552434154,1.0000026293121014,19.264447165301277
