parameters,ess,rhat,ess_per_sec
a,2754.1919641206914,1.0013922096296495,30.78685405902852
b,2910.6216558629617,1.0008914998666956,32.53545334074404
c,4160.8859727353965,1.0016076403991059,46.51113316270285
σ,3690.681779110478,1.0016283319436659,41.25510595920499
