parameters,ess,rhat,ess_per_sec
a,3101.8159159086968,1.0003805229433518,76.65618613851069
k,2811.1461261838676,1.0010110029305894,69.47276903380455
s0,2701.3516236807664,1.0012961489087535,66.75938176356185
σ,2986.659651036585,1.0018334539758023,73.81029188999074
