parameters,ess,rhat,ess_per_sec
a,2771.871435821506,1.0028069126903039,149.26609778252592
b,3113.189115424931,1.002553139776632,167.6461559194901
c,3224.3999113972477,1.0009797434943102,173.634890220638
σ,3283.630641784051,1.0014418260433395,176.82448259472542
