a,σm,µ,σ
38.66656699763674,18.150601575033992,23.055332559822652,0.10167487905466036
39.1785809518449,19.725374113510497,21.168974754873165,0.07960644755419201
41.95961498184368,20.656894152507444,19.998082541119892,0.0642392635326841
35.04587227117543,16.05558246524674,18.79971207307285,0.09702371666478496
33.67352097806652,16.35350406405233,17.738765781145652,0.09198101588594411
32.376671131907884,16.469087382143833,17.690548083835655,0.0968137641052021
36.41684906126628,17.05684208281746,18.41645862289247,0.09566232207303947
41.62509095752906,20.461128572354777,19.958658781322544,0.06604928921791525
39.02497476688283,20.104530705795497,18.802964102646555,0.08832292091667368
43.78125865187736,21.34425442408495,21.367720398790713,0.08970696829713948
38.20756754709582,18.247146459736783,21.8694559820862,0.08400780010129284
33.91045430466681,17.977832224218986,18.552328260317672,0.08952512898808358
33.46808994528156,18.962884921288296,24.514687644226367,0.11298324087544272
35.91075053740274,17.183475924875246,21.216588702361356,0.10646705347160319
32.857601123625564,16.521544596485718,19.09558070805917,0.07311644319426744
38.162839279961,18.690104458639794,22.417708291239585,0.07685293156103935
32.652074516131904,13.764155902781656,17.46724189305934,0.10990323252452132
32.715776741536104,16.884368517258146,18.477958079859587,0.09189672804036647
38.8863714963884,17.35738218853784,18.58553995430471,0.0905286533395983
32.38737074512808,16.85274004622606,18.35552300415709,0.0817349372030047
36.282600986916485,16.280051854993825,19.416460025360365,0.06804784354808242
34.27462065976938,15.624053264270543,22.083625195621458,0.0743953248558704
35.52597653602417,17.102697884525305,20.161996744509807,0.07130500470483513
34.1043370619643,15.824799260974524,21.293454018995533,0.08977734633647975
33.45029544833823,15.894551873114333,20.207699144003406,0.0791308588591019
37.31848126817166,17.5617971447195,20.835630928762946,0.06430679924897055
37.506727326017746,18.251177425726187,21.74437385309534,0.06746692706697616
35.42295826991576,18.07188877598174,19.242069500003456,0.0742624738882959
34.59333855339312,15.613039421379138,18.885916918904016,0.07305665183279585
40.16477700269218,18.320155689938623,20.621024506990935,0.08014731374414384
35.566085708352325,19.387169691686125,19.542094566455578,0.09992968548757598
37.87521622159401,18.927654412322894,19.620399039503184,0.10601859819268085
38.371821999705766,18.34977490395042,19.62514429840828,0.09683305707068843
34.55323616784808,16.61410691268603,20.527714238033653,0.06309729169863473
38.70147086614257,19.23056353099142,19.132197622055692,0.09315577018763956
37.01624393776413,19.299708646026783,22.18429969299058,0.08512118510628114
37.471425097079695,18.563495792114093,20.899614843548406,0.08833189539889919
38.6190499919005,18.54089604877164,18.90711337071113,0.07122227263358684
37.59014597426057,19.519863652146206,19.209355307660317,0.08278881269967328
32.737670320286796,16.607415285639807,20.109317715526107,0.07929151099134568
33.33693716581505,16.004175920945478,22.599953889647182,0.08529793934791269
37.60916565261452,16.34582115932215,20.19716620811014,0.08418413265073804
35.773350139668395,17.543540754468424,19.934606450202313,0.07905931343043711
33.50950440789101,14.657585300747744,19.92382399733191,0.08653741710969462
38.04184444561067,16.60778867094929,19.375397167033018,0.08621483275926363
39.64764114405496,17.833574500530762,22.87182688031444,0.0816582059312359
33.08407991958297,16.420919847578332,20.161777508001556,0.0978045851787187
32.78946508463099,15.753316938733446,19.848304194622056,0.08682580374399695
36.87962258908632,17.192287489198694,22.11863212825068,0.07994392716278245
37.57915007052816,17.28180062591831,20.452119502298135,0.07159339618078611
37.57915007052816,17.28180062591831,20.452119502298135,0.07159339618078611
32.62534697832061,15.264444551723049,20.923344007805813,0.07288294170080015
34.03683510957655,15.793624812833366,21.3711982550596,0.07886566053003607
29.407002334259854,15.959713698714342,20.02404803265601,0.10988570314573412
32.88442734084625,13.9973204296236,20.559237774703664,0.10158101573655644
36.035223722674985,17.981820871712767,21.21483647460829,0.09758976428154989
36.725795355246575,15.829341710659065,22.060204978028054,0.09136543556330448
27.821653849897114,14.445546400413253,21.46104830227227,0.11866833326790488
29.762380655289718,12.916443200045936,21.136573410706646,0.11276580060802158
36.31956120584508,16.51888459480782,19.946022095306407,0.07346829962544038
37.14346269847147,16.75868420546115,20.63317041665549,0.08272924255299927
37.73292460736129,20.033468687072073,21.900377828373614,0.09074204977253487
38.05534241739591,19.331841756383362,20.249801441826598,0.09484826950387501
36.14308379823974,17.15791265239806,21.288333397856494,0.07469427524531226
36.194055622030035,16.886272166114985,21.66080617852747,0.0767653005256829
37.65388970553166,18.443902196817728,20.633324520655158,0.09006467551285696
33.9340704235796,14.577752393058047,23.041353182356065,0.09332245460123977
34.02894131634415,16.217509311153936,19.088361732480426,0.1013629061619914
35.984014899150075,17.8985918744697,18.95835461896851,0.07746194381977148
37.71147259386577,16.957540914456896,22.463395538002988,0.07749737807787047
37.66569433370377,19.57938422218389,19.78040631453615,0.08019711698552158
33.65603341630206,14.875541633651352,20.345349945746985,0.10942492862977883
33.21754241757102,15.47359422842684,20.43801422900093,0.09822472217052244
35.90479195940785,17.206558257753755,20.86068150756664,0.06404962817189556
32.820886654830915,15.551808425470266,20.370645582849168,0.08495750174579911
32.820886654830915,15.551808425470266,20.370645582849168,0.08495750174579911
34.73508782959939,16.71263953551442,20.925926626638134,0.06193990978060047
34.67357693576747,16.702032551434844,19.882519906894366,0.07807319440685409
36.10478806972557,17.791073710940122,18.55559144653671,0.0842647394831647
34.91034971994671,16.58335058641363,18.692926967915454,0.08746442800906663
38.13077841541852,18.29386783504598,23.637963076796858,0.09511077155184886
31.771147445089138,16.513227259931387,19.35077716522561,0.07800447062625461
46.94694625736611,21.53768075724914,17.631152502245502,0.09820556818984305
43.523844535267926,21.334629523815813,19.244257817028313,0.10605792813215349
36.95061389724811,18.339798690475,19.240157715548136,0.09051234871929384
35.63771532337652,17.69432696048002,21.549969953948477,0.07344943955864158
38.7360811125059,18.488793340317894,19.908626534632415,0.07513549514307985
37.18971156315236,18.474456259304603,18.874142977748456,0.08697186963168249
35.112657565154514,16.838299712573438,21.197384046045613,0.07474344123639615
42.66389875434976,19.907399840087695,17.99434295766666,0.07431569368375286
30.037916804879213,15.906865191102069,18.670890022872122,0.11084147963071207
35.287110751144844,17.529591768957935,22.075394865197488,0.08946612984919355
31.39166474760396,16.544334849613136,20.724175302644845,0.08757621275147183
35.590574602451134,14.840022576594768,21.135569013689476,0.09165018589085604
33.27868256926803,15.354705908635218,20.160741753325414,0.08598042843889546
38.529463228602786,19.786223069597362,23.038586832046803,0.08776748641310562
40.330109167334875,19.206803733125128,22.652014577133045,0.08327921652933823
38.988537943452,19.71764313797596,18.630574759729466,0.08208613095984985
32.11650381247037,15.585461007869483,22.076488912988996,0.08319175690551794
32.11650381247037,15.585461007869483,22.076488912988996,0.08319175690551794
