a,b,σ
0.0057754965279497306,1.1512913389203019,0.03820628637464189
0.004871516459032499,1.1283931438458705,0.045150644972462586
0.005227325789023185,1.1577108724246992,0.03453201182247951
0.003082132834155704,1.1700453147762582,0.03434062162379887
0.0035292122175627494,1.166915404540278,0.037495877374675496
0.0034502676691219314,1.162688279642831,0.04064485644951095
0.003933295466725495,1.1802275900328312,0.03915163177557419
0.005324010727036255,1.1601135149344073,0.03937631224481707
0.0030574265839429238,1.1737431900880257,0.04133757034710479
0.003952503884051772,1.2088800251853533,0.044161474306456124
0.0034333628502865032,1.1843792802048299,0.03736876360367135
0.004660971896933264,1.1348296226245331,0.03867842815792565
0.00518499602079503,1.1365457916217037,0.04494630371395626
0.004173962821420352,1.1789948802608654,0.04085279757252169
0.002559388692902509,1.2132480582535219,0.04280952747015577
0.0010472421923684028,1.2220088320482438,0.039607674336081276
0.002885278397637636,1.2180612468044645,0.04030829967474132
0.002800426541474277,1.1980115572782006,0.04588070131119768
0.0028386626409977467,1.1866501930776236,0.04123984931669723
0.0023761522626635223,1.1996119378344674,0.041980180838918496
0.004213731035623169,1.12011487233017,0.04158583964846511
0.002937486052199123,1.166736801393407,0.040601453540449944
0.004938968121877663,1.1544298374614885,0.039811028852444766
0.0030793346209747607,1.1922354036964748,0.03894704876989787
0.005410208528264793,1.1521876310422465,0.04168770569014017
0.00492188628996848,1.1357564420712638,0.037173580135525394
0.0031352977013316963,1.209142162903324,0.04161085161367165
0.0068956770630721476,1.1200640242055204,0.03983776214246234
0.002799947950269166,1.2142683605384372,0.03708993654222438
0.0023429013203368765,1.2236830747992526,0.034956595060896725
0.0022490318419603472,1.2221569217070698,0.03667438452261643
0.002161853212730769,1.2093385587668595,0.03874779787233607
0.0023946539486610074,1.2024459739782565,0.03678709916151635
0.0013084906500691051,1.206601962020288,0.03866845231089949
0.005589720046303093,1.1611639464686438,0.0437312398579979
0.003373915332221422,1.2088346604029934,0.03867296084863209
0.005125670046618014,1.1617657173079137,0.0435383319411088
0.004182902669245037,1.1553702511688675,0.041956234688109266
0.004680878143417777,1.16781837727741,0.03761505539504312
0.004047039902955296,1.1909255156211906,0.03616310406787859
0.0036081283880937676,1.160061534448116,0.04364629839133437
0.005828696408330503,1.1516537084105094,0.04321228163928454
0.004682503118546677,1.1636964429667245,0.03854940668451985
0.002196587077898826,1.2140204503718401,0.04283448644465119
0.004386920136855155,1.1815883941979841,0.04061186901320463
0.002443677943599454,1.198198524561565,0.046384822506038495
0.003057215751104847,1.2031052656383467,0.041276051692868694
0.0031501390009387453,1.2207128687568738,0.03640426347594171
0.004538886494072081,1.1718512100266487,0.041701112803604404
0.0033284276005725033,1.1738145855576014,0.039232972317578524
0.00393525147723639,1.1607907500027792,0.040043653141092136
0.003257703199354145,1.179448714711578,0.035223548226630784
0.003257703199354145,1.179448714711578,0.035223548226630784
0.004154962063786183,1.1973535702568485,0.03748616049247022
0.004419612396141304,1.1394350487778213,0.040919889279485096
0.005798754047570576,1.151615575483538,0.04566648367495526
0.005798754047570576,1.151615575483538,0.04566648367495526
0.005198616909193765,1.1246645525271,0.047261002723515404
0.005465268254992717,1.1329890061937185,0.047171466674686836
0.004707286432625857,1.157516944811802,0.043347239047692464
0.0037084128961522023,1.1602692505049712,0.036146203477347795
0.004062373934426322,1.1772305462398827,0.034173375762397484
0.00419058203821332,1.1877532584752641,0.034106766471512104
0.004637865209388137,1.1666630148044161,0.042059622721821316
0.004063395385304203,1.168100539831918,0.03993962966151619
0.0051009479906858335,1.1893962822722985,0.04217816403118613
0.0018963132894891377,1.195004800696907,0.04138625816590501
0.003831531531135468,1.1905733686569706,0.03879474620944669
0.0030136921385051085,1.1977015290414457,0.04258710596737954
0.002838316054112555,1.1829749204237916,0.04206473079770819
0.002151263793689795,1.20041453350807,0.04581263190813625
0.0033555888277325696,1.1872559594237437,0.03634711000176128
0.0033555888277325696,1.1872559594237437,0.03634711000176128
0.004903942747767953,1.1745145100736507,0.03797113121563089
0.004106391258395403,1.185050627648859,0.032162985785928154
0.005192723534618304,1.1405566726699372,0.0317969055872379
0.003511808410440409,1.1629265915982157,0.03587921302381089
0.0032075106793187924,1.1940354235426927,0.038059014056221536
0.002421881581641472,1.2073768123493835,0.04372157490225435
0.0035519762937452626,1.2100551518080795,0.04382793592277121
0.0020341834804371572,1.1907578994448609,0.048703496855068
0.0013958923398456058,1.23407515513417,0.038713662962124154
0.0031803079422747516,1.1869852700988697,0.03517959178269314
0.002330090227498971,1.2155051564031276,0.03986347968059138
0.003990685393569171,1.1822476357095824,0.03768628845233885
0.003978955948115148,1.185358753595072,0.040061907849074437
0.004422312123024019,1.158233043433996,0.040304653196081994
0.0054898311812747735,1.1622616205555956,0.04150345953158307
0.002193166500513266,1.2084157301425076,0.0416460083966153
0.004572090044500543,1.141206872058104,0.03453217996435735
0.00500415926063047,1.1709730848428554,0.04364461706325106
0.00500014654935188,1.1600227093171436,0.04647049131850201
0.0029639470075539798,1.2026247238212369,0.04522887159432894
0.001614984993015156,1.1915298384354167,0.042881896950032555
0.0024859990057883863,1.196808816123498,0.043643578086632544
0.0044347905756829675,1.19282848072269,0.04321115903285205
0.004685551455904768,1.1858318995823607,0.0373982844476106
0.005313443327370937,1.1319097340570108,0.04329281898298859
0.005586148847722461,1.1400418653345419,0.038596426596831004
0.004639554978456362,1.1422599471813055,0.04016590671696487
0.004434060798654382,1.1322090504665587,0.03983067757877467
0.006639513564658861,1.14790775887913,0.03814164954203838
0.005175293030874162,1.1030669701466995,0.047554002467127314
0.005181364422663481,1.1073286574120615,0.04738544465621806
0.0017740951908005176,1.207086106317408,0.03746952670715281
0.0017740951908005176,1.207086106317408,0.03746952670715281
0.0035586794661464083,1.1634248449830813,0.045765862637011406
0.005121018974990621,1.1472142306365964,0.036182321966718584
0.004453013374144499,1.1669627484890435,0.03862063815113398
0.004478675499496321,1.1757335104641677,0.04201135901187041
0.004972342568416277,1.1882157199631191,0.04404053774231768
0.006652375327088178,1.14220415577621,0.04170088980126496
0.005167487045632191,1.145548866383061,0.0424027709142981
0.00452880635321673,1.1289099021965847,0.04349419948309754
0.004892454086069531,1.1658929137404002,0.04246506020684786
0.004284293258408622,1.186101165064391,0.03966827361846015
0.004753395309545327,1.1318089893783219,0.03873551382794576
0.005860811397099042,1.1280582283938014,0.03762473513913072
0.0038760639265633667,1.1775427615162455,0.03852816693814677
0.0038423908037288346,1.2006394904496958,0.039771286907371944
0.002161483364814476,1.2015459239260833,0.040953516326939644
