parameters,ess,rhat,ess_per_sec
a,2836.0820477933644,1.000730644939301,656.8045502068932
k,3391.13028780301,1.0007542937386136,785.3474496996319
s0,3120.411673192175,1.0013664384383023,722.652078089897
σ,4190.685206552959,1.0008194921426472,970.5153326894302
