a,b,σ
0.1650072774679483,7.292636868495661,0.9625382534056971
0.09484767939424965,8.693909335443053,0.9047986861379828
0.12755802472162836,8.211442850082284,0.9932834530731417
0.12905332617178633,7.862998470373686,0.9865945879106169
0.11622156908756964,8.439851710449382,0.8799508023384413
0.1222121334590367,8.277153918235797,0.9357257721531608
0.13815417184718815,8.070857388389173,0.9545653112720531
0.1566252940829771,7.514483271819384,0.9128676953537775
0.1508058033843902,7.955903464254673,0.8743416843100729
0.13400264861119293,7.321434374543881,0.9426126612376069
0.12386115892488614,8.380692402991302,0.9691186814306368
0.1266846712773344,8.04591468345315,0.9644651851283976
0.09762432043560842,8.516449120204785,0.9538459124977999
0.11554462198988791,8.835197919038116,0.937767095549681
0.12002991294060061,8.87821072831293,0.8447447150261435
0.09600959511047424,8.179331552537063,0.9460212354410172
0.1396589706868776,8.566002995126597,0.8839036761052423
0.10765855060278229,8.630560778578749,0.9763937190083121
0.13733331220030642,7.763614263089033,0.9844342006903263
0.12178184991002983,8.446773038828118,0.8964791462027606
0.11919531114366588,8.182024773749555,0.8919108412110055
0.13967988205963722,8.517908548783844,0.8917171755786027
0.11156712911364108,7.6400565816833215,0.9936322325590762
0.13873964350385903,8.223306154496191,0.9958497606411119
0.13883664284973207,7.562131688441124,0.9818551820742875
0.16127650818889938,7.491672609590135,0.9847309046422901
0.10768492237877858,8.391825740290141,0.8296061888132025
0.12427884986833959,8.528366750364873,0.9520877918662317
0.13579418122061337,8.313323355243114,0.9551630091359776
0.11203005828253465,7.745513707144215,0.8502471320492117
0.13978195277283922,8.147669535089028,0.8859014729531718
0.1754216374857276,7.139932469765087,0.9420071772308084
0.14971351771869523,7.476690649693434,0.9158107697436975
0.1412074004802566,8.087198916588356,0.8709429934824131
0.14919900406668507,7.775163072537698,0.9010766157636602
0.1346646392266344,7.387084577218684,0.9420990722661347
0.16165528044830868,7.35178672055551,0.8805445394137945
0.16165528044830868,7.35178672055551,0.8805445394137945
0.1398440779852288,7.467414946411279,0.7971956928362561
0.1591406060844569,7.630405042000888,0.9918900097345315
0.1612749142669212,7.472245658195375,0.9953141654752843
0.1380331099855805,7.166991267668018,0.99827726478508
0.1408186507984579,7.679067327043428,0.974676230930606
0.1880235717951011,6.500903693968656,0.7217768709721456
0.1932685966302894,6.489917405607512,0.811796624432446
0.1932685966302894,6.489917405607512,0.811796624432446
0.17619421850273076,6.7965196618053865,0.9730164817337635
0.1816639850013424,6.671713774891188,0.9773958494723997
0.13467222301850934,8.047389863229787,0.9977136080820598
0.1180579353779887,8.6086567434985,0.860091351273821
0.12075690694089758,8.141843470453438,0.9634289226011877
0.0967519908029979,8.941198432154993,0.8800207149484801
0.10822561962949351,8.292948352308166,0.9588806925016572
0.12954995111612133,7.61630323743635,0.9625256734821654
0.15124697242491703,7.997163896829004,0.9813238742215842
0.14359691541481046,8.063357748600396,0.9747365683488339
0.09923774058832757,8.494632282620303,0.9891097670578843
0.11212484868152006,8.386314710040871,0.9042373235695719
0.15377050441095053,7.664510040138589,0.9008847165997487
0.09644102945659916,8.452025683054543,0.9000164598790907
0.1320564832415254,7.7205253141719465,0.9340851133389654
0.17509466939998042,6.856134004093711,0.9310682007803004
0.16672303377130904,7.049018144447922,0.9143721251447772
0.15659791251837274,7.406148974805169,0.9003298176281345
0.1442275799883055,7.8230236514844,0.8505500505084078
0.1318677434961384,8.139852855416493,0.9827032670398336
0.13675392827711086,7.7802624082660605,0.9796103769313483
0.14468032113343599,7.698788612220492,0.9601985145159956
0.1284021560647326,7.442279236016283,0.9199884151725484
0.12200100831941008,7.357564640800645,0.900878540406724
0.13123055647143822,7.4455595958597165,0.9358743583158065
0.09868563895181626,8.115814158574398,0.9706221539946227
0.0876593233964802,8.989762983872007,0.9433966131227053
0.12737554362337122,8.361737347409818,0.8561052423750412
0.13709338694614792,7.620412564642513,0.9968544293869663
0.1531608967008402,7.266334127990987,0.9927365901817553
0.13341124646021973,7.749989697116854,0.9950320984596746
0.12095730909658475,7.744214288486907,0.9841827638673533
0.11867742614890475,7.909592112964134,0.9605284720637028
0.10557691735424624,8.044816781360582,0.9765682214502034
0.12009831937492654,8.465131400851465,0.936860918698525
0.15170756014461828,7.925233998529957,0.9614930774690705
0.14238504369028337,7.437971424433168,0.805340248639296
0.14238504369028337,7.437971424433168,0.805340248639296
0.14340827791020172,7.661337543135635,0.9601302664743664
0.15413184153986803,7.9078584209958915,0.9528605761555883
0.12608964657883837,7.640972377571178,0.9716745185744298
0.12057041677843361,8.244140283431348,0.8617683436252843
0.12416964036705957,8.448658018550768,0.9196159415965162
0.1332037734202709,8.3151248855733,0.9677514061141497
0.15299233430183357,7.149689157284525,0.9540477158748927
0.15299233430183357,7.149689157284525,0.9540477158748927
0.19695746340974374,6.556595546951187,0.6749246077849671
0.19695746340974374,6.556595546951187,0.6749246077849671
0.18842978134471577,7.174557101191654,0.9421463430149064
0.1459092209635493,7.347810789740399,0.9078978487124028
0.15028046750328783,7.201612527244871,0.8908254462375931
0.11995854883583346,8.059390062527946,0.9108284579568912
0.15101787334921646,7.659658952466122,0.7429077859560541
0.14709995209984972,7.5395606551607806,0.7930563310240213
0.13807069704392116,7.691340716459814,0.9720141084623347
0.15361538059882252,7.931935295021196,0.7627447254534635
0.13917665154394632,7.396459488585841,0.847575985509943
0.15670804403662242,7.802440226765535,0.8681817764698692
0.11027534766674818,8.98460569108901,0.946984955045328
0.11042481817871153,8.493379925049464,0.9139674697777501
0.15621443568526594,7.522334799472094,0.9839715253805268
0.15180509753583826,7.550979821663962,0.9568746127831583
0.1282707435743422,8.21100175084821,0.9763924011035225
0.12306335427416148,8.175199102073492,0.9509463218332979
0.14632455577088632,7.430000020751122,0.9275393017149619
0.11816592248586177,8.342048134672073,0.9158556549878534
0.15749067099680758,7.0879363411803515,0.915833924825217
0.11991240377072576,8.183482916237729,0.8929111008184307
0.11617413754509709,8.033622722954615,0.9175631676445628
0.13105158990792853,8.065344634171757,0.9195240958759715
0.14015894251881988,7.916881733063871,0.9206871726749388
0.13907294205256093,7.269523943491581,0.8930361418327079
0.14778138361659687,7.13899933741907,0.8956010546564085
0.14228922489619178,7.501080174573717,0.9911431767688673
0.10238814216874537,8.752215014637589,0.812437918181557
0.1061319414151698,8.477000433668325,0.9588315627131053
0.14814009261628125,7.368984908959346,0.9002322466039212
0.15930547943994022,7.724050507381975,0.9281618451512128
0.11327914135717942,8.092610642047916,0.9452899912238817
0.13687576794414946,7.756250859729058,0.9554355176970519
0.16054912186025794,7.478139351383417,0.9742383815613622
0.15156430552310085,7.12286559217065,0.9751020973965656
0.15802721450932333,7.569508929363487,0.9269312406639771
0.14412298440743676,6.986834402718115,0.9207242259914148
0.14281376730546658,8.293261531576682,0.9774570927704812
0.125829715338442,7.400079975324325,0.8275525703964179
0.12221629297478365,9.04188552510263,0.9692940400916391
0.10187008534748987,8.346654364560797,0.942220694223005
0.10054015539350925,8.49839627370136,0.8337164897850216
0.16462264421949357,7.274028764922812,0.9513131544473061
0.16217410269740307,7.192234658121558,0.791144828879124
0.1749704603722415,7.101300544223787,0.8846217317099709
0.14495444953072778,7.821837307389765,0.9147372424862816
0.14850495343285752,7.349203934836551,0.9553620919640183
0.187562577088503,7.024553984637852,0.8364080681233503
0.15813369723488302,7.044782273400823,0.9909054127028389
0.0929137743085533,8.564155800977044,0.7921025991124345
