parameters,ess,rhat,ess_per_sec
a,17.28278378009267,3.2798574930690014,0.1107991497797367
b,22.663115890334456,1.9114647188220062,0.1452922170386161
c,20.858910549053032,2.257902989574376,0.133725537712783
σ,16.52582686119903,4.429023420417694,0.10594633300551361
