parameters,ess,rhat,ess_per_sec
a,4645.1470306990595,1.0015525813790087,83.16587944818741
b,4416.42435281997,1.0003740673620485,79.07086963905844
c,4690.2133202523055,1.0006950651670719,83.97273821485132
σ,2769.9758269620293,1.0003064610670602,49.593150480932955
