c,σ
1.6175188610144657,0.46238370437717996
1.647616227946333,0.4129211259456047
1.4230538477285615,0.4257105513839938
1.9878128465632656,0.6079083943851968
1.251950699891513,0.4849970672488993
1.4035926184590857,0.5234826473408407
1.6929776436362012,0.5732455716185654
1.6931188728244848,0.6004936522901098
1.8386546032828386,0.5978513524089009
1.8291653334126599,0.49779278498079566
1.5631538322934728,0.5508189875545579
1.713478415325536,0.5188719978642703
1.7624902184017008,0.5763283218188358
1.777156449834407,0.5475398171353982
1.544504222037977,0.4548151716660518
1.72721830054712,0.5867015341934829
1.4848899705207081,0.5573184238631897
1.671831867935139,0.5453335407661983
1.671831867935139,0.5453335407661983
1.5700402923712686,0.5105316727532769
1.5299039035457103,0.4782053055505775
1.6443939922081197,0.5502422229033879
1.6932898945027808,0.5104478797158781
1.814162944747447,0.3926225518165474
1.7505177160470315,0.4971285599966826
1.686481640527382,0.5014799853464887
1.7630389782857752,0.4465601968741711
1.6536174347584893,0.48479026059240204
1.808845584913793,0.42913694817195114
1.808845584913793,0.42913694817195114
1.808845584913793,0.42913694817195114
1.7609219488708512,0.6577968601964456
1.6398314107304737,0.3816295419245784
1.7121374557207896,0.630866528806495
1.9039428338856919,0.5069926765603908
1.512551254901794,0.5307740504872296
1.7963077834571617,0.6187864574533479
1.6591207502032417,0.48776698474882557
1.9943734681526295,0.5785124010510572
1.3634085689485742,0.49895616773810497
1.7610854132538685,0.6028862020667834
1.691531118632529,0.5716300794586323
1.6060829344364573,0.47673277492446076
1.6060829344364573,0.47673277492446076
1.6667710039785952,0.3844475897949832
1.6498662340809296,0.6278064756272247
1.8848914843878979,0.6367003695578678
1.8043126185128537,0.46219747229034425
1.7173066993177608,0.49551622152063585
1.615847172975375,0.5143932691451822
1.449125066031888,0.47550641688406775
1.449125066031888,0.47550641688406775
1.762499168314118,0.6496883032358277
1.5604911827678272,0.5727449135869127
1.5604911827678272,0.5727449135869127
1.7473982910170427,0.540610381848041
1.5705926063248143,0.5142396063452865
1.4985381502585158,0.4954781721184784
1.4522763577524518,0.6055427976698575
1.956811735838312,0.5436495239146345
1.8222343124205393,0.6841977355271134
1.610209733562553,0.5108329422355262
1.737467799081752,0.46173292557607504
1.8375853799302155,0.5981070372144208
1.5544353774387754,0.4424109895634206
1.5045722703415234,0.5747437770077318
1.7417015630654245,0.46777257618753026
1.7417015630654245,0.46777257618753026
1.6936542233319751,0.4926210419663554
1.9882678914769685,0.5122718628405285
1.893279640889284,0.4965929782389506
1.8299477736273284,0.5360895842002616
1.5387155599721947,0.5536232697001059
1.5762532457103828,0.4415066855947939
1.5379076862274497,0.6051818875327324
1.7269228875367124,0.46205222198406604
1.8059780742531935,0.4204861729007829
1.4833691404764398,0.6074493091197295
1.5592600596591062,0.48331634946773205
1.6138635042032978,0.511681078624935
1.549113798858946,0.5687489068075315
1.4901315220940061,0.5541427306251855
1.737567066516501,0.6390196931514458
1.6600147426572016,0.4261504844932866
1.6600147426572016,0.4261504844932866
1.8813623374176591,0.6480374201147249
1.791716135074887,0.5345270250491089
1.628902130829741,0.5594348733162118
1.9777944274585193,0.698242183328375
1.2808087251483689,0.4290653078837425
2.023212049606131,0.6696064079781009
1.476097690000569,0.39513037952805136
2.170860016072669,0.7061447133485925
2.1105182340417272,0.7308426673284384
1.420623559115011,0.44548663678878914
1.308356909336053,0.4511834758421058
1.394948104765699,0.5915350561329603
1.2591987334410382,0.527377243957884
1.1853626110226538,0.566999067160048
1.383022788432866,0.6375849817640472
1.5880718961692029,0.41775441476900493
1.716350060628302,0.6475558918458066
1.8401996817918318,0.4369691809884181
1.504922545790648,0.7076607288723841
2.017698790580495,0.7076807616608626
1.2223370634651933,0.428310921725053
1.6557677042787717,0.5072348445735484
1.6557677042787717,0.5072348445735484
1.9807834104661133,0.5923247884954426
1.4591806976830395,0.549002535070638
1.562537184414665,0.45689396345355787
1.562537184414665,0.45689396345355787
1.8046399888261264,0.5577438877808338
1.397176352139552,0.44199708319350695
1.6033142302783598,0.5982140507777326
1.6082887522250757,0.48845227355776777
1.5892414671731856,0.5417459747621751
1.490693334881812,0.45548942405074005
1.8792670860665703,0.5623120453649268
1.6865779329658102,0.51038372245966
1.6865779329658102,0.51038372245966
1.81688346516366,0.6106499654227295
1.7467544933657084,0.5742269811972349
1.5957106206800569,0.5714100534372385
1.5219277366971442,0.5394117440416687
1.360253596289174,0.4659669972002858
1.4558759435139552,0.46388132814920374
1.632973914341789,0.603198482923644
1.7644311715193357,0.5340815493800701
1.7644311715193357,0.5340815493800701
1.7644311715193357,0.5340815493800701
1.4605734748410548,0.5982055885751028
1.4605734748410548,0.5982055885751028
