parameters,ess,rhat,ess_per_sec
a,1835.9246192208152,1.002441411999285,25.588869488909854
b,1752.4946897290943,1.0032083448327942,24.426034394874968
c,1806.4087553913912,1.0031036774358137,25.177481363560723
σ,2089.9413447104703,1.002079943807728,29.129320315977953
