parameters,ess,rhat,ess_per_sec
a,1737.5706165028453,1.001693317677455,49.79711164138495
σm,1779.178524820207,1.0020508525409857,50.98955449001826
μ,2681.0731024580514,1.0022151231870855,76.83699029771161
σ,1259.635656203028,1.0032727674649964,36.099952890351304
