a,b,c,σ
3.6008787946189504,0.3104978549613495,1.9062984901121558,0.9347231204910654
3.66494515818424,0.3068268965958398,2.0828686337432094,0.9131328827817383
3.4443220744468794,0.2688284658501091,2.2367092423309796,0.9695552821481789
3.4401168087398863,0.28807138789885645,1.892122130200008,0.8115657350244748
3.261538091995947,0.264257363375463,2.6883423243535205,0.9021680736955054
3.058014075545334,0.3410500163976401,1.802422574993814,0.9665691211589379
3.13728604713331,0.3495693259673786,1.8916089019412246,0.9595356703784753
3.1550191738926148,0.32147221556170386,1.7111704527456864,0.9088075744587182
4.3058110871611,0.22345381675498266,2.251532955141441,0.9754912303119145
2.5105688416790564,0.382535750136094,2.648337154733016,0.9231865351008337
2.587400392008451,0.3662040536958189,2.743441307339686,0.7081437451885004
2.5676122958849117,0.31859543310580285,3.5352745204669396,0.9267098274016918
2.8056094877835815,0.2845660788723535,3.8782700336878513,0.9077340726170279
4.089926537096392,0.2963596195587924,1.3055802377238925,0.9187844466177145
4.377978212158468,0.24236013667946563,2.261900247640675,0.8933459499799787
4.166266559658455,0.20499956458571922,2.2267121059132586,0.8478720644738573
4.465461546028635,0.23689171934861303,1.3154831110766583,0.9359680237022919
2.595640783124616,0.32192830153035656,3.5397939039845854,0.9429843248869779
2.796941069414254,0.3156560615708394,3.162255859286493,0.8058619950852541
3.246454590052061,0.3354406101376493,1.7363221616771543,0.8170595479693676
3.4309172551452867,0.3456301390798965,1.6348249394293273,0.9302584133532433
3.2518152261595086,0.3073116943365347,1.7210500817256555,0.8487003956206783
3.5022902988396,0.33986820157654457,1.5294936042446385,0.7822775166171364
3.3387282119370614,0.3500244995031311,1.2931694931080964,0.9734740599710636
2.802207862293502,0.3952351054006237,1.5903211113173452,0.8921928972101839
3.8279019998157056,0.27556504095717915,2.115526923033224,0.756646698655894
3.845628106391596,0.2627766146673002,1.8802559618240702,0.9201450702342661
2.9314980125666015,0.2803412661061049,4.053737694077045,0.8261117233316043
3.117287690885522,0.33138696262361805,2.4904475059867224,0.8522580332620802
3.2444267485193956,0.31547274894919586,2.045894133673933,0.7450848686545213
2.708164834557435,0.3689213389149767,2.732842324494166,0.9458659079485832
3.42596203836613,0.30647926763909583,2.02528843209625,0.8691802307048404
2.7957472854907928,0.342993429082445,2.9915939727023604,0.9245219829514961
2.7492835747376105,0.3338078063584041,2.8918232508025303,0.9369435161528895
2.823343063634682,0.336081213547117,3.0801358476964293,0.9410840171689036
5.316635535836774,0.1967957640753491,1.090121141510197,0.8961098584654056
4.055336729182063,0.27001723833701574,1.4498136944577564,0.7925222190274597
3.932566875573954,0.27467473781138363,1.7688227768913714,0.5640268152578902
4.4640391316098595,0.24188087736490416,1.2889423735683945,0.9874395204190675
2.951333038386828,0.353460336912029,2.057619384897058,0.7527775997298679
3.495025460034352,0.27000026540871425,2.5234108124087404,0.9228084464592976
3.060895477355352,0.3506651824257582,2.036210541165931,0.905925525394044
2.0938674489573232,0.40191957550834123,3.4404512336120545,0.734181249110761
2.1089845453260168,0.3825440711084325,3.560299580978166,0.7444779313897443
2.657513312434586,0.369374354031511,2.888856863089619,0.9604336701010138
4.6240576136283496,0.22454234648560162,1.8060436510772386,0.7278137350675534
4.067137019869343,0.24187398158751722,1.4205917845988856,0.928257203604618
2.9202059470781445,0.30393278325384193,2.4797573335889425,0.8848615598841517
3.6164331460790877,0.2974062199021824,1.3052453450772372,0.8312624668718904
3.1455224265955124,0.29697190649188854,3.3312299117019437,0.8356171203970711
4.687822840318656,0.2399580375692929,1.1425127205217638,0.9178244501365038
4.483958665805816,0.24884509800071228,1.1627176425027768,0.9070356936349568
3.587898670332186,0.30727865755905504,1.2106780863795554,0.8269989478576257
