parameters,ess,rhat,ess_per_sec
a,3206.6792956239105,1.0015619858758167,69.56222169343378
b,3771.1421870841223,1.0005973534905068,81.80706727155456
σ,2821.144874575215,1.0009832789636037,61.19885623183685
