parameters,ess,rhat,ess_per_sec
a,2673.1596274771036,1.0006967423567648,58.64764430621114
k,2472.4421305769715,1.0032260054445774,54.24401339572118
s0,1912.1739271071108,1.0030148286468752,41.952038769353024
σ,2169.4007051451053,1.0009231247560162,47.595452065491564
