parameters,ess,rhat,ess_per_sec
a,535.4777423169759,1.0253116371165998,8.785524894454074
b,424.47648559932946,1.037940325180904,6.964339386371279
c,368.23517226701694,1.0521693449862985,6.041594294782886
σ,86.44653554140865,1.0491434261174146,1.418318876807361
