parameters,ess,rhat,ess_per_sec
a,2950.0072600505223,1.0016397842329228,74.97413424277637
b,3918.628580221865,1.001681287637222,99.59154650219496
σ,2905.374678326013,1.0019182544574923,73.83980172124973
