parameters,ess,rhat,ess_per_sec
a,794.0192025013547,1.0371942176810995,53.46930656574779
b,745.9484792573705,1.0409665064884013,50.232220825412156
c,755.4484523515845,1.0404042462760943,50.87194965330535
σ,66.70257480893912,1.0817787652419437,4.49175587938984
