parameters,ess,rhat,ess_per_sec
a,2071.7951518612704,1.0014045781881558,11.085639423517955
σm,2040.7082175014539,1.0009157273111964,10.919301286861009
μ,1336.7620507723002,1.003528010968673,7.152667616096636
σ,1426.161850563853,1.0025536815869796,7.6310227971740225
