parameters,ess,rhat,ess_per_sec
a,2016.265431892036,1.0020316679283225,232.55656653887382
σm,1864.481267466181,1.0035359843134721,215.04974249898282
μ,3833.867405343132,1.0017632087465078,442.19923937060344
σ,2065.2600557385776,1.0005638072542908,238.20761888564908
