r,K,u0_rep1,u0_rep2
1.3570705124605338,1.4680208228225988e8,1.4705761834792471e6,1.353093457379865e6
1.0720434363951934,1.361695640738346e8,1.564434962701715e6,1.0648162383469343e6
1.1360629469437258,1.3881612293319666e8,1.4301422524534375e6,1.2838032855663737e6
1.2906239492853793,1.4611833945401302e8,1.4168330552068972e6,1.304263001479101e6
1.2424244450541397,1.2139534367334509e8,1.3844657406682381e6,1.3955915801897426e6
1.2948157318820306,1.2657577940193175e8,1.3341170527552716e6,1.183037264542764e6
1.290302690562032,1.223613037422467e8,1.6727350124224788e6,1.2546388384504342e6
1.2338514465362014,1.2380583143834765e8,1.1048966348583386e6,1.1044206571598467e6
1.2571561759383625,1.2991293338581824e8,1.229223188997684e6,1.2282096385189395e6
1.2113008030814645,1.3671581228111115e8,1.1375324884116608e6,943884.8605287238
0.7990275781635218,1.5076848208030573e8,2.60421554401737e6,2.5534337374506993e6
0.9693858582391781,1.554251217961805e8,2.308758908145285e6,2.3922043114783945e6
1.1432158378852324,1.5427774563011217e8,2.368751293887324e6,1.3801436775374277e6
1.1892256517751634,1.1505008635273734e8,1.0001580710946086e6,1.3319946745742918e6
1.276333857238423,1.224620713946303e8,1.580051763863925e6,1.5039830612646749e6
0.9835691502219536,1.420892076766468e8,1.7030478044708981e6,1.6393302303617913e6
0.9725425465778689,1.5079415685070014e8,1.5887008720260244e6,1.488044670008062e6
1.0867102597122194,1.5049345650041556e8,2.059021506082469e6,1.8419479340038863e6
0.9627893096140743,1.4777975387752792e8,2.0170970245957207e6,1.9689912092583925e6
1.459334778892202,1.3650812115109497e8,1.1178331077650848e6,866332.8523765772
1.2123374832018285,1.347940581498645e8,1.2683287482850356e6,1.6623956521695952e6
1.0663616485589962,1.4551693059213546e8,2.5370310302909445e6,1.8763010208563851e6
1.0977705825473383,1.566208963941734e8,1.1919388437885903e6,1.124194505379999e6
1.1817580003607018,1.5390188652751553e8,1.6732444957350662e6,1.4989302014663958e6
1.1352094606465768,1.2435931551901948e8,1.6562028250288733e6,1.6214585309348826e6
1.3220667438228355,1.2598519245205441e8,1.058075029559976e6,1.0987937468453287e6
1.1851927272540776,1.3497309920768335e8,1.3954795579769975e6,1.395909223554192e6
1.2769451959614153,1.3425344542279828e8,1.1925174579773922e6,1.449243970588175e6
1.163294945508246,1.3191329499521887e8,1.2957663383904449e6,1.3042353696725692e6
1.1629816468787082,1.434026676333693e8,1.277320404018493e6,1.3199912932112056e6
1.2131466642274407,1.4089885747754434e8,1.4825278624397079e6,1.1955939563147966e6
1.0618236559916143,1.4428593100810608e8,1.7036424649555786e6,1.3693402502489141e6
1.3060820309350234,1.1808886683033714e8,2.0215308137832023e6,1.7363024600842346e6
1.1319018801076068,1.5000786934985587e8,1.274573326509262e6,1.5571617161574464e6
1.2108008196369136,1.4561357838896313e8,1.6894448068005804e6,1.2200721971346946e6
1.2985375576217821,1.3930418662169427e8,955476.2086736222,1.1449973238310914e6
1.2773115064661853,1.441027628466495e8,1.347699419749207e6,968098.0503840379
1.1865124399172966,1.5464505801319054e8,1.1915204579959372e6,1.1006956964023465e6
1.2359903153345813,1.4750009415763262e8,1.3742022022555359e6,1.2317061508404384e6
1.237456129304224,1.4517758467953187e8,1.012706939177482e6,965652.909632222
