r,K,u0_rep1,u0_rep2
1.2706712946323255,1.4686365851069403e8,1.2277805317160757e6,1.5588362251464855e6
1.4819321269224965,1.5012274395050544e8,1.185739596273298e6,750411.7031056986
1.3714077405171143,1.6555403532474038e8,902352.9433687178,807924.2874142384
1.446737842559307,1.412456309312356e8,1.500310670095454e6,988142.2584883103
1.2939526952551317,1.4973414782948378e8,1.3231943301701085e6,986704.0286412506
1.577358292699116,1.3978046359233046e8,1.1505840515632015e6,1.2458089484790293e6
1.6350181638218824,1.4505543368738878e8,1.1989202353633316e6,1.072093167769529e6
1.4454804586394583,1.1989380239512593e8,1.0812852530562137e6,1.0300796877813627e6
1.4445683124237676,1.8666569641879556e8,861794.3187595331,868626.3884657653
1.445177652248941,1.3619028202901947e8,813778.3549683653,1.0251878428528146e6
1.4663913204042276,1.352332766597989e8,734954.846683329,1.2604550016631633e6
1.3912546486209707,1.1588942002051677e8,656404.6447102184,1.2214819587382067e6
1.4300066048139803,1.2058156615555051e8,695220.7826012302,1.3068906375419782e6
1.3529154768124372,1.9052639931351596e8,1.281846967715656e6,913022.2855432933
1.2166022287645002,1.7585667294121054e8,1.1841034533423907e6,1.3646152071355318e6
1.2737817680232975,1.491343870135108e8,1.7767718951072362e6,1.1770158264206643e6
1.2856392430524226,1.7149694154830277e8,1.2469701270715855e6,1.2074964020167906e6
1.2856392430524226,1.7149694154830277e8,1.2469701270715855e6,1.2074964020167906e6
1.2865749800957171,1.423066738267313e8,1.584332324451177e6,1.086694377644875e6
1.2034237868692674,1.937148938538939e8,1.3109949854019084e6,1.2855208086527686e6
1.4106739032858215,1.4562486940746126e8,1.2491666423122291e6,1.0038971391244691e6
1.2431448003485568,1.7123034367624894e8,1.2915990429214463e6,1.48999622407265e6
1.5179083411595395,1.4582697090295377e8,1.0054103119233393e6,990407.1811947178
1.361655627985719,1.653514596566035e8,954811.9094508255,938293.4082729006
1.3744031479189396,1.4631061964435846e8,1.5781244452685695e6,902693.8933327658
1.2741772347942175,1.739093679571253e8,917534.6361587163,1.2197700907379147e6
1.200868979066521,1.354974659385084e8,1.6986454706485656e6,1.3851396757255774e6
1.1225058699248198,1.692343203119808e8,1.6348659116298705e6,1.661382531556866e6
1.2052179599219464,1.701348612465875e8,1.495683360959156e6,1.2860105844117114e6
